Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tyrese Maxey,38:11,0.617,0.58,0.4,0.16,0.0,3.6,1.8,14.7,2.6,0.0,13.0,35.2,109.0,128.0,-1.2
1,De'Anthony Melton,30:14,0.539,0.5,0.714,0.286,0.0,13.6,6.8,28.0,4.8,3.3,20.2,28.5,100.0,118.0,2.6
2,Tobias Harris,29:16,0.551,0.5,0.2,0.2,0.0,18.7,9.4,9.7,0.0,0.0,31.5,23.7,79.0,130.0,-13.2
3,Marcus Morris,17:15,0.5,0.5,0.429,0.0,8.0,15.9,11.9,16.5,2.8,5.8,12.5,20.3,105.0,121.0,-2.0
4,Nicolas Batum,14:07,1.5,1.5,1.0,0.0,0.0,9.7,4.9,0.0,0.0,0.0,50.0,6.2,89.0,132.0,-4.4
6,Robert Covington,29:35,1.2,1.2,0.8,0.0,9.3,23.2,16.2,4.6,0.0,3.4,0.0,7.4,223.0,127.0,8.7
7,Paul Reed,26:34,0.846,0.75,0.25,0.75,10.3,10.3,10.3,24.7,1.8,0.0,36.1,13.7,132.0,128.0,2.3
8,Patrick Beverley,21:21,0.955,0.875,0.25,1.0,0.0,6.4,3.2,44.6,2.3,0.0,0.0,11.8,210.0,128.0,16.3
9,KJ Martin,16:57,0.5,0.5,0.25,0.0,0.0,16.2,8.1,15.6,0.0,0.0,33.3,15.5,80.0,130.0,-12.7
10,Mo Bamba,14:10,0.403,0.429,0.143,0.143,29.0,9.7,19.4,0.0,0.0,28.2,11.8,26.0,90.0,119.0,-8.7
11,Furkan Korkmaz,2:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,-7.0
12,Joel Embiid,Not With Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
