Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,D'Angelo Russell,39:02,0.368,0.35,0.4,0.2,4.5,14.5,9.3,54.1,2.5,0.0,4.4,24.9,110.0,108.0,1.9
1,Taurean Prince,37:58,0.55,0.55,0.2,0.0,0.0,19.8,9.5,8.0,1.3,2.6,0.0,11.2,118.0,108.0,-2.8
2,Austin Reaves,34:34,0.759,0.75,0.556,0.389,0.0,5.4,2.6,17.3,0.0,0.0,0.0,26.0,151.0,118.0,11.4
3,Jaxson Hayes,33:52,0.784,0.75,0.0,0.625,15.5,11.1,13.4,9.6,4.4,0.0,0.0,12.9,179.0,106.0,8.3
4,Jarred Vanderbilt,16:04,0.635,0.571,0.429,0.286,16.3,23.4,19.7,20.6,9.3,0.0,27.6,28.9,106.0,89.0,11.0
6,Rui Hachimura,33:08,0.504,0.464,0.429,0.143,5.3,17.0,10.9,18.8,0.0,3.0,11.8,21.7,106.0,112.0,-3.2
7,Max Christie,22:54,0.571,0.5,0.429,0.286,0.0,16.4,7.9,13.2,2.2,0.0,11.3,16.6,112.0,109.0,-2.0
8,Christian Wood,18:53,0.202,0.167,0.444,0.222,9.2,10.0,9.6,7.2,2.6,0.0,0.0,22.3,67.0,110.0,-14.2
9,Jalen Hood-Schifino,1:17,0.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,122.0,121.0,-5.4
10,Maxwell Lewis,0:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7,0.0,121.0,-64.8
11,Skylar Mays,0:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,-12.7
12,Dylan Windler,0:46,0.0,0.0,0.0,0.0,0.0,100.0,59.1,0.0,0.0,0.0,0.0,0.0,0.0,69.0,-2.8
