Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tyrese Maxey,40:52,0.641,0.559,0.529,0.647,2.8,18.3,10.8,12.3,0.0,2.1,4.4,23.4,143.0,131.0,1.4
1,Joel Embiid,37:22,0.642,0.444,0.222,1.167,12.2,20.0,16.2,41.7,1.4,9.3,12.8,35.0,141.0,123.0,14.6
2,Nicolas Batum,32:28,0.799,0.786,0.857,0.571,14.1,9.9,11.9,13.8,0.0,5.4,10.2,12.6,163.0,132.0,9.4
3,Tobias Harris,31:10,0.559,0.5,0.385,0.231,0.0,17.1,8.9,32.1,0.0,0.0,17.3,23.2,114.0,133.0,-2.9
4,De'Anthony Melton,30:13,0.543,0.542,0.667,0.167,11.3,14.1,12.8,26.4,0.0,2.9,0.0,17.8,146.0,132.0,4.3
6,Patrick Beverley,21:26,0.51,0.5,0.6,0.4,10.7,10.0,10.3,26.7,0.0,0.0,0.0,11.5,151.0,136.0,1.6
7,Robert Covington,21:15,0.765,0.8,0.6,0.4,0.0,5.0,2.6,0.0,2.4,4.1,0.0,11.6,152.0,129.0,1.7
8,Marcus Morris,14:32,0.0,0.0,1.0,0.0,7.9,14.7,11.4,0.0,0.0,0.0,33.3,8.6,27.0,134.0,-18.1
9,Paul Reed,10:38,0.625,0.625,0.25,0.0,21.5,10.0,15.6,0.0,0.0,0.0,33.3,23.6,90.0,136.0,-10.3
10,Mo Bamba,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Furkan Korkmaz,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,KJ Martin,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jaden Springer,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
