Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Nikola Jokić,38:25,0.891,0.875,0.125,0.438,7.1,25.7,16.3,39.3,2.7,2.3,17.3,27.5,156.0,133.0,18.9
1,Aaron Gordon,35:12,0.747,0.706,0.235,0.412,19.5,16.0,17.8,8.3,0.0,2.5,0.0,26.1,167.0,141.0,7.5
2,Kentavious Caldwell-Pope,34:46,0.5,0.5,0.25,0.0,3.9,8.1,6.0,13.0,1.5,2.6,11.1,11.9,117.0,139.0,-3.3
3,Jamal Murray,32:03,0.626,0.531,0.375,0.563,0.0,8.8,4.3,24.9,3.3,0.0,0.0,28.5,148.0,137.0,3.9
4,Michael Porter Jr.,30:29,0.667,0.667,0.833,0.0,0.0,18.5,9.1,0.0,0.0,0.0,0.0,9.0,139.0,142.0,-6.9
6,Peyton Watson,19:12,0.752,0.7,0.4,0.6,7.1,29.4,18.1,0.0,0.0,0.0,0.0,30.2,160.0,140.0,5.1
7,Christian Braun,18:28,0.25,0.25,0.5,0.0,0.0,0.0,0.0,5.7,2.8,4.8,20.0,12.4,57.0,136.0,-12.5
8,Reggie Jackson,15:57,0.167,0.167,0.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,14.3,20.1,61.0,146.0,-20.3
9,Julian Strawther,9:18,0.0,0.0,1.0,0.0,14.7,0.0,7.5,10.8,5.6,0.0,0.0,4.9,114.0,133.0,-0.6
10,Zeke Nnaji,6:10,1.0,1.0,0.0,0.0,22.2,45.8,33.8,19.4,0.0,0.0,0.0,7.4,210.0,137.0,11.0
11,Collin Gillespie,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Justin Holiday,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jay Huff,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,DeAndre Jordan,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Braxton Key,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
