Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Zion Williamson,29:33,0.77,0.75,0.0,0.125,0.0,9.0,5.4,26.6,4.9,3.9,5.6,26.1,149.0,88.0,14.5
1,Herbert Jones,27:07,0.836,0.833,0.222,0.444,4.8,19.7,13.6,18.8,1.8,8.4,8.5,18.7,158.0,89.0,11.3
2,Brandon Ingram,25:47,0.784,0.75,0.278,0.222,0.0,13.8,8.2,18.9,0.0,0.0,4.8,34.7,147.0,100.0,14.9
3,Dyson Daniels,24:37,0.375,0.375,1.0,0.0,0.0,7.2,4.3,20.3,2.0,0.0,0.0,7.0,129.0,97.0,-1.0
4,Jonas Valančiūnas,21:11,0.868,0.75,0.0,1.0,6.1,50.4,32.4,36.7,2.3,16.2,0.0,11.7,199.0,74.0,24.9
6,Jordan Hawkins,29:07,0.393,0.364,0.455,0.091,4.5,12.2,9.1,7.3,0.0,0.0,8.0,18.4,91.0,100.0,-10.6
7,Naji Marshall,26:10,0.5,0.5,0.455,0.0,5.0,20.4,14.1,18.0,1.9,0.0,21.4,23.1,94.0,94.0,-5.5
8,Cody Zeller,23:18,0.514,0.571,0.143,0.571,16.7,22.9,20.4,9.9,0.0,0.0,10.2,18.1,114.0,97.0,-4.9
9,Jose Alvarado,15:12,0.5,0.5,0.6,0.0,0.0,0.0,0.0,21.7,0.0,0.0,28.6,19.9,88.0,104.0,-8.3
10,Jeremiah Robinson-Earl,11:31,0.41,0.25,0.25,0.5,33.8,15.4,22.9,9.1,0.0,0.0,0.0,18.3,131.0,99.0,-5.6
11,Kira Lewis Jr.,6:26,0.5,0.5,0.667,0.0,0.0,0.0,0.0,35.1,7.5,0.0,0.0,20.1,131.0,87.0,9.4
12,Larry Nance Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
