Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Fred VanVleet,38:53,0.444,0.375,0.75,0.5,0.0,11.8,5.2,30.8,1.2,0.0,21.5,19.0,90.0,102.0,-4.2
1,Dillon Brooks,38:35,0.481,0.417,0.389,0.222,2.3,11.8,6.5,8.8,1.2,0.0,9.2,22.4,99.0,102.0,-3.0
2,Jalen Green,33:18,0.586,0.5,0.643,0.357,2.7,30.9,15.2,4.8,1.4,0.0,5.8,20.5,123.0,102.0,5.3
3,Alperen Şengün,27:30,0.508,0.462,0.077,0.308,16.5,24.9,20.2,13.2,0.0,0.0,16.9,25.6,101.0,105.0,-0.3
4,Jeff Green,16:03,0.2,0.2,0.2,0.0,0.0,14.2,6.3,0.0,0.0,0.0,16.7,14.8,37.0,106.0,-12.6
6,Cam Whitmore,28:57,0.535,0.469,0.438,0.25,9.4,23.7,15.7,6.1,0.0,4.1,0.0,24.3,125.0,102.0,7.8
7,Aaron Holiday,18:03,0.5,0.5,0.0,0.0,5.0,12.7,8.4,9.2,0.0,0.0,25.0,17.6,83.0,105.0,-7.0
8,Jae'Sean Tate,17:21,0.6,0.6,0.2,0.0,5.2,26.3,14.6,19.3,0.0,0.0,16.7,13.7,114.0,103.0,-1.3
9,Amen Thompson,15:24,0.833,0.833,0.667,0.0,5.9,22.3,13.1,20.3,9.0,15.6,40.0,12.9,107.0,73.0,16.1
10,Jock Landale,5:56,0.0,0.0,0.0,0.0,30.5,0.0,17.0,21.9,0.0,0.0,33.3,20.0,50.0,104.0,-17.7
11,Reggie Bullock,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Nate Hinton,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Boban Marjanović,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jermaine Samuels,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
