Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Luka Dončić,37:56,0.622,0.569,0.345,0.31,0.0,29.2,14.6,49.5,2.6,0.0,0.0,38.3,139.0,114.0,17.2
1,Kyrie Irving,35:44,0.52,0.409,0.318,0.409,3.4,3.4,3.4,21.5,1.4,2.4,0.0,32.1,123.0,121.0,4.2
2,Josh Green,30:17,0.625,0.625,0.25,0.0,4.1,24.4,14.2,8.2,0.0,2.8,20.0,7.3,118.0,119.0,-3.6
3,Dereck Lively II,27:47,1.0,1.0,0.0,0.0,8.9,13.3,11.1,9.8,0.0,6.2,0.0,6.4,209.0,119.0,2.9
4,Grant Williams,17:43,0.0,0.0,0.6,0.0,0.0,27.8,13.9,19.4,0.0,0.0,28.6,17.4,28.0,119.0,-20.2
6,Derrick Jones Jr.,34:22,0.901,0.857,0.429,0.429,10.7,10.7,10.7,4.0,1.4,0.0,0.0,10.7,190.0,120.0,5.0
7,Tim Hardaway Jr.,21:40,0.458,0.458,0.667,0.0,5.7,0.0,2.8,0.0,0.0,0.0,0.0,24.4,99.0,126.0,-6.1
8,Dante Exum,15:03,0.798,0.875,0.5,2.0,8.2,0.0,4.1,29.5,3.3,0.0,21.0,27.9,136.0,119.0,12.5
9,Richaun Holmes,12:47,1.0,1.0,0.0,0.0,0.0,28.9,14.4,0.0,0.0,0.0,66.7,10.4,48.0,119.0,-15.0
10,Jaden Hardy,3:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,126.0,-19.5
11,Dwight Powell,2:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-8.2
12,Seth Curry,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9
13,Markieff Morris,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Olivier-Maxence Prosper,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
