Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Chris Paul,36:00,0.519,0.5,0.214,0.071,0.0,15.9,7.6,18.4,4.1,2.8,21.7,21.6,89.0,101.0,1.0
1,Dario Šarić,32:12,0.595,0.5,0.733,0.4,3.2,10.6,6.8,21.3,3.0,0.0,10.2,25.7,121.0,106.0,6.2
2,Andrew Wiggins,27:37,0.3,0.3,0.467,0.0,7.6,20.7,13.8,0.0,5.3,3.7,21.1,29.0,54.0,96.0,-12.9
3,Draymond Green,1:43,0.0,0.0,0.0,0.0,0.0,100.0,63.5,0.0,0.0,0.0,100.0,24.5,0.0,82.0,-38.6
4,Klay Thompson,1:43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,116.0,-29.3
6,Brandin Podziemski,38:57,0.609,0.583,0.444,0.111,2.7,17.6,9.8,23.8,1.3,0.0,13.7,23.6,113.0,109.0,3.2
7,Kevon Looney,31:33,0.25,0.25,0.0,0.0,19.8,21.7,20.7,12.9,1.6,0.0,0.0,5.3,131.0,107.0,-1.0
8,Jonathan Kuminga,15:58,0.644,0.667,0.333,0.667,6.5,7.2,6.8,9.7,0.0,0.0,20.5,12.9,111.0,114.0,-5.0
9,Gary Payton II,15:39,0.7,0.7,0.6,0.0,6.7,14.6,10.5,22.1,0.0,0.0,0.0,13.4,154.0,112.0,6.8
10,Moses Moody,13:42,0.799,0.75,0.333,0.333,7.6,8.3,8.0,30.5,3.6,0.0,0.0,21.1,171.0,106.0,20.9
11,Cory Joseph,13:14,0.466,0.5,0.5,0.167,0.0,0.0,0.0,48.8,0.0,0.0,23.7,26.8,90.0,116.0,-2.3
12,Trayce Jackson-Davis,11:40,0.532,0.0,0.0,2.0,0.0,19.6,9.4,33.4,0.0,0.0,51.5,14.0,85.0,111.0,-3.7
13,Gui Santos,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
