Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Domantas Sabonis,28:55,0.683,0.708,0.167,0.083,0.0,63.8,21.8,40.3,1.8,0.0,19.4,24.3,112.0,134.0,4.2
1,Keegan Murray,26:00,0.388,0.278,0.667,0.333,3.7,0.0,2.4,0.0,2.0,0.0,0.0,18.1,87.0,145.0,-12.6
2,De'Aaron Fox,25:33,0.15,0.15,0.4,0.0,0.0,14.5,4.9,20.8,0.0,0.0,28.6,25.0,38.0,147.0,-28.2
3,Harrison Barnes,22:09,0.556,0.556,0.556,0.0,4.3,0.0,2.9,0.0,2.3,0.0,0.0,18.5,107.0,144.0,-5.1
4,Chris Duarte,14:52,0.129,0.0,0.667,0.667,0.0,0.0,0.0,8.5,0.0,0.0,0.0,11.9,44.0,149.0,-17.9
6,Kevin Huerter,24:16,0.723,0.7,0.6,0.4,4.0,0.0,2.6,22.7,2.1,4.2,0.0,22.1,148.0,142.0,10.3
7,Sasha Vezenkov,20:38,0.611,0.611,0.556,0.0,4.7,8.9,6.1,0.0,0.0,0.0,0.0,19.9,116.0,148.0,-5.1
8,Malik Monk,20:35,0.333,0.333,0.667,0.0,0.0,9.0,3.1,35.0,2.5,5.0,10.0,22.2,82.0,139.0,-4.9
9,Keon Ellis,12:00,1.083,1.083,0.5,0.0,16.0,0.0,10.5,22.2,4.2,0.0,0.0,22.8,200.0,139.0,29.8
10,Davion Mitchell,10:27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,8.7,0.0,138.0,-17.1
11,Colby Jones,10:24,0.4,0.4,0.4,0.0,0.0,17.8,6.1,64.2,4.9,0.0,0.0,21.9,111.0,135.0,4.9
12,Alex Len,9:57,0.0,0.0,0.0,0.0,9.6,0.0,6.3,38.1,5.1,0.0,0.0,9.2,92.0,137.0,-1.7
13,Kessler Edwards,8:08,1.025,1.0,0.5,0.5,11.8,22.7,15.5,0.0,0.0,0.0,0.0,27.4,194.0,146.0,24.9
14,JaVale McGee,6:06,0.0,0.0,0.0,0.0,0.0,30.3,10.4,20.7,0.0,0.0,50.0,14.9,28.0,144.0,-18.7
