Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Anthony Davis,37:40,0.654,0.609,0.13,0.522,3.1,22.5,13.9,3.9,4.7,0.0,6.6,33.7,121.0,104.0,2.9
1,D'Angelo Russell,32:33,0.446,0.462,0.308,0.077,0.0,8.7,4.8,36.7,4.1,0.0,18.2,21.2,99.0,108.0,-5.4
2,Taurean Prince,32:17,0.66,0.667,0.833,0.167,3.6,11.7,8.1,18.5,2.7,2.5,18.9,20.6,113.0,109.0,2.8
3,Cam Reddish,24:20,0.714,0.714,0.429,0.0,0.0,7.7,4.3,14.4,5.4,3.3,12.5,13.8,126.0,103.0,7.1
4,Rui Hachimura,24:12,0.65,0.65,0.2,0.0,0.0,27.2,15.1,5.3,0.0,3.4,23.1,22.5,91.0,111.0,-7.1
6,Austin Reaves,29:11,0.75,0.75,0.6,0.0,8.0,6.5,7.2,33.6,1.5,0.0,9.1,15.8,153.0,115.0,5.6
7,Christian Wood,21:27,0.571,0.643,0.429,0.286,5.5,21.9,14.6,5.6,0.0,0.0,0.0,15.4,117.0,115.0,-5.3
8,Jarred Vanderbilt,16:49,1.0,1.0,0.0,0.0,0.0,16.8,9.3,0.0,2.6,4.8,0.0,2.5,200.0,106.0,-1.5
9,Max Christie,14:10,0.3,0.3,0.8,0.0,0.0,33.2,18.4,14.9,0.0,0.0,28.6,20.7,58.0,112.0,-13.3
10,Jaxson Hayes,7:21,0.667,0.667,0.0,0.0,0.0,12.8,7.1,0.0,0.0,0.0,25.0,22.8,85.0,117.0,-12.9
11,Colin Castleton,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,D'Moi Hodge,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,LeBron James,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
