Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Malik Beasley,31:38,0.654,0.667,0.833,0.333,3.4,11.4,7.1,5.1,2.9,0.0,12.7,20.3,116.0,122.0,1.2
1,Giannis Antetokounmpo,29:28,0.707,0.643,0.071,0.714,18.1,24.4,21.1,20.1,1.6,5.8,14.0,29.6,136.0,119.0,10.1
2,Damian Lillard,29:02,0.25,0.25,0.667,0.0,3.7,12.4,7.8,23.2,3.2,0.0,33.3,25.3,56.0,122.0,-15.9
3,Jae Crowder,25:57,0.25,0.25,0.75,0.0,0.0,13.9,6.5,14.9,0.0,3.3,0.0,6.3,96.0,127.0,-4.7
4,Brook Lopez,20:25,0.568,0.545,0.455,0.091,5.2,11.8,8.3,8.6,2.3,0.0,0.0,22.8,126.0,124.0,2.9
6,Pat Connaughton,23:19,0.278,0.278,0.667,0.0,4.6,10.3,7.3,11.8,4.0,0.0,10.0,17.5,73.0,120.0,-7.4
7,Bobby Portis,21:01,0.551,0.5,0.2,0.2,5.1,17.1,10.7,16.6,0.0,0.0,21.6,26.9,97.0,128.0,-7.8
8,MarJon Beauchamp,16:08,0.8,0.8,0.4,0.0,6.6,0.0,3.5,0.0,0.0,0.0,16.7,15.2,127.0,132.0,-2.8
9,Cameron Payne,14:24,1.0,1.0,1.0,0.0,0.0,8.3,3.9,10.3,0.0,0.0,25.0,11.3,138.0,130.0,-4.0
10,Thanasis Antetokounmpo,7:33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,6.2,0.0,75.0,21.6,65.0,118.0,-7.2
11,Andre Jackson Jr.,6:37,0.0,0.0,1.0,0.0,16.1,54.4,34.1,18.6,7.0,0.0,50.0,12.3,55.0,101.0,-5.9
12,A.J. Green,5:37,1.434,1.5,1.0,0.5,0.0,21.4,10.1,0.0,0.0,0.0,0.0,17.7,279.0,127.0,31.9
13,Robin Lopez,5:37,1.136,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,53.2,13.6,124.0,133.0,0.2
14,TyTy Washington Jr.,3:14,0.75,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,37.8,80.0,133.0,-4.6
15,Chris Livingston,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
