Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Paul George,27:48,0.545,0.529,0.412,0.059,4.3,11.5,8.1,26.0,8.3,0.0,5.4,27.4,121.0,70.0,11.8
1,Kawhi Leonard,27:48,0.653,0.577,0.538,0.538,0.0,11.5,6.1,18.8,3.3,0.0,15.7,28.3,121.0,81.0,5.7
2,Russell Westbrook,26:40,0.663,0.731,0.385,0.231,4.5,28.0,16.9,16.6,1.7,3.8,12.3,25.3,121.0,79.0,6.8
3,Robert Covington,26:29,0.0,0.0,1.0,0.0,4.5,8.1,6.4,11.6,1.7,3.9,0.0,1.6,143.0,83.0,1.8
4,Ivica Zubac,22:29,0.83,0.857,0.0,0.857,10.7,28.5,20.1,0.0,0.0,4.5,9.4,19.5,154.0,82.0,3.6
6,Bones Hyland,21:20,0.643,0.643,0.571,0.0,0.0,15.0,7.9,7.2,2.2,0.0,22.2,34.8,96.0,83.0,-1.5
7,Mason Plumlee,20:41,0.667,0.667,0.0,0.0,11.6,20.6,16.4,5.5,0.0,0.0,0.0,6.0,163.0,87.0,0.2
8,Norman Powell,19:06,0.547,0.545,0.455,0.182,6.3,11.2,8.9,7.3,4.8,5.3,0.0,25.7,120.0,74.0,7.8
9,KJ Martin,17:47,0.727,0.75,0.5,0.333,0.0,12.0,6.4,0.0,2.6,5.7,22.5,20.6,104.0,79.0,2.0
10,Nicolas Batum,14:42,0.0,0.0,1.0,0.0,0.0,14.5,7.7,6.9,3.1,0.0,20.0,14.0,16.0,81.0,-13.8
11,Amir Coffey,5:30,0.0,0.0,0.0,0.0,0.0,19.4,10.3,18.6,0.0,0.0,100.0,7.5,52.0,88.0,-6.5
12,Kobe Brown,4:50,0.75,0.75,1.0,0.0,0.0,88.3,46.7,26.8,9.5,0.0,0.0,17.1,167.0,51.0,26.8
13,Moussa Diabaté,4:50,0.0,0.0,0.0,0.0,24.8,0.0,11.7,42.3,0.0,0.0,100.0,8.5,111.0,92.0,5.8
14,Jordan Miller,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
