Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brandon Ingram,31:37,0.472,0.46,0.24,0.04,0.0,12.3,5.2,47.2,0.0,0.0,7.3,34.8,96.0,124.0,1.8
1,Dyson Daniels,31:03,0.35,0.35,0.3,0.0,3.0,8.4,5.3,24.6,6.0,0.0,23.1,16.8,72.0,110.0,-0.3
2,Jordan Hawkins,30:17,0.549,0.455,0.455,0.364,0.0,4.3,1.8,5.3,0.0,0.0,13.6,19.5,98.0,125.0,-6.4
3,Jeremiah Robinson-Earl,27:59,0.628,0.5,0.286,0.571,10.1,27.8,17.5,5.6,0.0,0.0,18.6,15.4,115.0,121.0,-1.4
4,Jonas Valančiūnas,22:06,0.444,0.444,0.222,0.0,4.3,29.4,14.8,0.0,0.0,0.0,0.0,16.3,94.0,121.0,-5.5
6,Matt Ryan,26:05,0.785,0.6,0.8,1.2,0.0,19.9,8.4,5.7,0.0,0.0,39.6,19.4,94.0,122.0,-6.7
7,Kira Lewis Jr.,18:58,0.143,0.143,0.143,0.0,5.0,13.7,8.6,15.1,0.0,0.0,12.5,16.9,46.0,123.0,-15.0
8,Larry Nance Jr.,18:03,0.429,0.429,0.143,0.0,10.4,7.2,9.1,0.0,5.2,0.0,12.5,17.8,84.0,112.0,-3.1
9,Dereon Seabron,16:57,0.571,0.5,0.286,0.286,5.6,15.3,9.7,10.3,0.0,0.0,0.0,18.6,126.0,123.0,2.2
10,Cody Zeller,12:00,0.602,0.5,0.0,1.5,15.7,32.4,22.7,75.0,0.0,0.0,0.0,11.1,166.0,120.0,19.4
11,E.J. Liddell,4:54,0.515,0.333,0.667,0.667,0.0,0.0,0.0,0.0,0.0,21.8,20.5,39.9,85.0,111.0,-6.3
12,Zion Williamson,Not With Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
