Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Anthony Edwards,37:04,0.663,0.591,0.318,0.455,6.5,8.9,7.5,28.5,1.4,2.4,18.5,40.0,112.0,131.0,8.0
1,Karl-Anthony Towns,36:10,0.498,0.421,0.211,0.368,6.6,18.3,11.5,10.1,0.0,0.0,4.3,29.2,106.0,134.0,-5.0
2,Jaden McDaniels,33:00,0.55,0.55,0.3,0.0,0.0,0.0,0.0,9.8,3.2,2.6,9.1,15.3,102.0,129.0,-1.4
3,Mike Conley,25:57,0.7,0.7,0.6,0.0,0.0,0.0,0.0,52.9,2.0,0.0,0.0,8.8,171.0,133.0,6.8
4,Rudy Gobert,23:54,0.644,0.667,0.0,0.667,5.0,27.7,14.6,0.0,0.0,3.7,20.5,9.3,105.0,130.0,-8.2
6,Naz Reid,24:35,0.5,0.5,0.625,0.0,0.0,40.4,17.0,12.5,0.0,7.1,11.1,16.8,94.0,125.0,-0.5
7,Nickeil Alexander-Walker,18:53,0.515,0.333,0.667,0.667,0.0,0.0,0.0,7.4,0.0,0.0,20.5,11.8,93.0,138.0,-9.2
8,Jordan McLaughlin,17:22,0.218,0.167,0.667,0.333,13.8,9.5,12.0,32.3,3.0,0.0,0.0,18.1,91.0,129.0,-3.7
9,Kyle Anderson,13:23,0.174,0.0,0.0,1.0,9.0,37.1,20.8,0.0,7.9,0.0,0.0,9.8,64.0,112.0,-2.2
10,Troy Brown Jr.,3:14,0.75,0.75,1.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,28.3,158.0,138.0,26.2
11,Shake Milton,3:14,1.25,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,250.0,138.0,40.4
12,Josh Minott,3:14,1.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,12.5,250.0,119.0,23.9
13,Daishen Nix,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
