Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,James Harden,41:38,0.711,0.731,0.692,0.308,0.0,18.1,9.9,48.9,1.3,1.9,21.3,21.3,127.0,102.0,9.7
1,Kawhi Leonard,34:50,0.671,0.594,0.375,0.375,9.8,21.6,16.3,24.0,3.0,4.5,13.9,29.3,127.0,95.0,13.2
2,Paul George,32:55,0.48,0.346,0.769,0.462,0.0,20.0,11.0,19.7,1.6,2.4,20.4,28.2,90.0,101.0,-3.0
3,Terance Mann,19:38,0.7,0.7,0.4,0.0,11.6,14.4,13.1,9.2,0.0,0.0,0.0,12.0,155.0,108.0,4.0
4,Ivica Zubac,18:20,0.5,0.5,0.0,0.0,6.2,10.3,8.4,0.0,0.0,0.0,20.0,12.9,86.0,109.0,-9.9
6,Norman Powell,28:15,0.621,0.583,0.583,0.167,0.0,3.3,1.8,7.1,0.0,0.0,0.0,21.5,126.0,112.0,0.8
7,Mason Plumlee,26:16,0.665,0.5,0.0,2.0,8.7,25.1,17.7,0.0,0.0,0.0,0.0,6.8,159.0,104.0,-1.1
8,Amir Coffey,22:56,0.833,0.833,0.333,0.0,5.0,8.2,6.8,0.0,2.3,3.4,0.0,6.2,167.0,103.0,2.8
9,Russell Westbrook,15:12,0.278,0.278,0.444,0.0,0.0,6.2,3.4,22.8,3.4,0.0,25.0,37.3,53.0,103.0,-16.9
10,Brandon Boston Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Kobe Brown,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Bones Hyland,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Daniel Theis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,P.J. Tucker,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
