Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Bruce Brown,36:57,0.625,0.625,0.5,0.0,5.8,14.1,10.0,4.6,1.3,0.0,20.0,16.8,99.0,112.0,-1.3
1,Tyrese Haliburton,36:06,0.498,0.406,0.5,0.438,3.0,11.6,7.3,61.7,2.6,0.0,17.3,26.5,109.0,110.0,4.1
2,Myles Turner,31:45,0.571,0.536,0.571,0.571,6.7,29.6,18.3,16.8,0.0,4.3,5.4,24.1,119.0,108.0,7.2
3,Bennedict Mathurin,27:34,0.55,0.409,0.364,0.545,3.9,11.4,7.7,0.0,0.0,0.0,12.8,23.5,103.0,116.0,-7.5
4,Obi Toppin,23:51,0.51,0.4,0.4,0.4,8.9,26.3,17.7,0.0,2.0,0.0,0.0,10.2,123.0,108.0,-1.7
6,Aaron Nesmith,27:19,0.512,0.375,1.0,0.5,0.0,15.3,7.7,15.4,0.0,5.0,0.0,7.4,132.0,110.0,-1.0
7,Andrew Nembhard,21:16,0.429,0.429,0.571,0.0,0.0,4.9,2.5,15.4,4.5,0.0,36.4,21.4,59.0,108.0,-11.8
8,Buddy Hield,18:57,0.458,0.458,0.667,0.0,16.9,11.0,13.9,39.2,0.0,0.0,14.3,30.6,99.0,116.0,3.1
9,Jalen Smith,16:15,0.571,0.571,0.286,0.0,0.0,12.8,6.5,0.0,2.9,4.2,12.5,20.4,92.0,105.0,-3.2
10,Isaiah Jackson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,T.J. McConnell,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jordan Nwora,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Ben Sheppard,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Daniel Theis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Jarace Walker,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
