Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tyrese Haliburton,37:33,0.428,0.421,0.632,0.105,0.0,14.6,6.4,61.6,0.0,0.0,16.8,27.5,103.0,126.0,-6.0
1,Myles Turner,35:35,0.615,0.5,0.2,0.5,9.0,11.6,10.1,8.6,1.4,11.0,24.7,19.7,105.0,116.0,-4.3
2,Buddy Hield,32:01,0.536,0.536,0.929,0.0,6.7,17.1,11.2,19.7,3.1,0.0,12.5,21.6,108.0,119.0,1.8
3,Obi Toppin,28:15,0.739,0.75,0.643,0.143,7.6,14.6,10.6,7.0,3.5,0.0,6.3,24.3,134.0,118.0,9.4
4,Bruce Brown,27:57,0.41,0.25,0.25,0.5,3.8,14.7,8.6,9.5,0.0,3.5,0.0,7.6,120.0,124.0,-7.8
6,Aaron Nesmith,27:55,0.583,0.583,0.667,0.0,3.8,19.7,10.7,0.0,7.0,10.5,14.3,21.7,96.0,103.0,8.0
7,Bennedict Mathurin,18:32,0.3,0.3,0.4,0.0,11.5,14.8,12.9,25.7,2.6,0.0,9.1,25.7,83.0,121.0,-7.7
8,Andrew Nembhard,16:03,0.75,0.75,0.75,0.0,0.0,8.5,3.7,9.3,6.1,0.0,20.0,13.5,113.0,114.0,2.0
9,Isaiah Jackson,12:25,0.5,0.5,0.0,0.0,8.6,22.1,14.5,0.0,0.0,7.9,0.0,7.0,122.0,119.0,-8.5
10,T.J. McConnell,3:44,1.0,1.0,0.0,0.0,0.0,36.7,16.1,51.1,0.0,0.0,50.0,23.2,100.0,123.0,-3.9
11,James Johnson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jordan Nwora,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
