Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,James Harden,38:30,0.815,0.714,0.643,0.714,7.3,18.2,13.3,28.8,2.5,2.2,9.8,23.2,169.0,140.0,11.0
1,Kawhi Leonard,37:13,0.811,0.775,0.4,0.25,3.8,3.1,3.4,18.3,1.3,2.3,4.3,27.3,163.0,146.0,8.0
2,Paul George,32:27,0.648,0.654,0.385,0.154,0.0,10.8,5.9,17.8,2.9,0.0,6.7,20.1,135.0,142.0,-1.3
3,Terance Mann,21:16,1.125,1.125,0.25,0.0,6.6,0.0,3.0,10.5,0.0,0.0,0.0,8.2,229.0,151.0,2.0
4,Mason Plumlee,20:51,0.592,0.6,0.0,0.8,13.5,39.3,27.6,15.3,2.3,4.1,0.0,14.2,153.0,133.0,3.8
6,Russell Westbrook,26:15,0.574,0.6,0.2,0.3,0.0,22.3,12.2,13.4,3.6,3.3,15.0,22.2,107.0,135.0,-4.6
7,Amir Coffey,26:06,0.666,0.625,0.5,0.5,0.0,0.0,0.0,8.2,0.0,3.3,0.0,16.4,146.0,149.0,-4.7
8,Daniel Theis,19:30,0.643,0.643,0.143,0.0,14.5,36.0,26.3,11.7,0.0,0.0,0.0,15.7,154.0,142.0,-2.7
9,Norman Powell,17:52,0.697,0.688,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,9.7,25.3,121.0,151.0,-8.6
10,Brandon Boston Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Kobe Brown,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Bones Hyland,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,P.J. Tucker,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
