Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Santi Aldama,39:11,0.519,0.519,0.556,0.0,9.8,26.5,16.9,31.2,2.7,0.0,3.6,31.6,116.0,107.0,10.6
1,Desmond Bane,36:50,0.547,0.537,0.519,0.037,5.2,0.0,3.0,46.0,1.4,0.0,6.8,35.4,117.0,117.0,11.4
2,Jaren Jackson Jr.,34:07,0.564,0.458,0.25,0.583,5.6,22.8,12.9,4.7,1.5,3.1,11.7,22.2,111.0,109.0,-2.9
3,John Konchar,26:20,0.333,0.333,0.0,0.0,7.3,14.8,10.5,15.5,2.0,4.0,25.0,6.7,101.0,109.0,-2.6
4,Bismack Biyombo,14:26,0.5,0.5,0.0,0.0,6.7,9.0,7.6,0.0,0.0,7.2,0.0,6.1,122.0,113.0,-11.5
6,Ziaire Williams,24:20,0.273,0.273,0.364,0.0,7.9,26.7,15.9,25.4,0.0,0.0,0.0,20.0,89.0,113.0,-7.5
7,David Roddy,20:23,0.0,0.0,1.0,0.0,0.0,12.7,5.4,0.0,0.0,0.0,0.0,4.3,0.0,117.0,-12.9
8,Vince Williams Jr.,16:30,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,10.7,140.0,112.0,2.6
9,Jacob Gilyard,14:35,0.75,0.75,1.0,0.0,6.6,8.9,7.6,48.8,7.2,0.0,33.3,9.1,146.0,101.0,10.9
10,Kenneth Lofton Jr.,13:18,0.51,0.4,0.2,0.4,0.0,19.5,8.3,12.1,0.0,0.0,25.4,26.2,83.0,115.0,-9.8
11,GG Jackson II,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jake LaRavia,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
