Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jaren Jackson Jr.,36:52,0.654,0.639,0.222,0.333,9.5,9.5,9.5,8.5,1.3,2.6,8.8,26.6,127.0,105.0,4.0
1,Desmond Bane,34:12,0.547,0.537,0.333,0.037,0.0,20.4,11.7,26.2,1.4,0.0,9.9,38.6,106.0,100.0,0.0
2,Marcus Smart,29:22,0.556,0.556,0.556,0.0,0.0,5.9,3.4,21.2,3.3,0.0,25.0,17.7,98.0,103.0,-3.7
3,Ziaire Williams,27:35,0.615,0.625,0.5,0.5,4.2,19.0,12.7,4.2,0.0,3.5,29.1,10.8,95.0,103.0,-4.8
4,Bismack Biyombo,26:03,0.581,0.5,0.0,0.333,22.5,20.1,21.1,18.7,0.0,11.1,22.5,14.8,128.0,98.0,2.7
6,Luke Kennard,31:31,0.794,0.778,0.667,0.111,0.0,13.8,7.9,8.1,1.6,0.0,9.6,14.4,143.0,104.0,4.4
7,Santi Aldama,19:51,0.438,0.438,0.375,0.0,5.9,17.6,12.6,19.2,0.0,0.0,20.0,21.8,90.0,105.0,-5.1
8,David Roddy,13:03,0.4,0.4,0.2,0.0,0.0,13.4,7.7,0.0,3.8,0.0,0.0,16.6,84.0,98.0,-7.0
9,Jacob Gilyard,11:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0.0,8.4,100.0,3.8,80.0,110.0,-5.8
10,Kenneth Lofton Jr.,10:06,0.727,0.833,0.667,0.333,0.0,17.3,9.9,40.2,0.0,9.5,0.0,14.8,163.0,101.0,18.6
11,Jake LaRavia,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Xavier Tillman Sr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Vince Williams Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
