Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Luka Dončić,39:38,0.474,0.433,0.267,0.367,12.4,36.6,23.7,55.3,2.4,0.0,7.9,40.5,112.0,114.0,11.4
1,Josh Green,37:45,0.636,0.636,0.636,0.0,2.6,17.7,9.7,3.5,0.0,0.0,21.4,15.7,98.0,122.0,-4.4
2,Kyrie Irving,35:50,0.551,0.525,0.35,0.1,0.0,18.7,8.7,13.0,2.7,0.0,4.6,25.9,111.0,116.0,3.5
3,Derrick Jones Jr.,25:18,0.357,0.357,0.429,0.0,0.0,8.8,4.1,14.5,0.0,0.0,12.5,13.4,81.0,123.0,-5.9
4,Dereck Lively II,24:33,1.0,1.0,0.0,0.0,16.0,18.2,17.0,5.3,0.0,9.3,25.0,6.9,165.0,115.0,1.9
6,Tim Hardaway Jr.,31:57,0.769,0.769,0.538,0.0,0.0,7.0,3.3,4.8,0.0,0.0,0.0,17.3,149.0,123.0,5.8
7,Maxi Kleber,25:31,0.47,0.429,0.429,0.143,0.0,8.7,4.1,0.0,0.0,9.0,11.8,14.0,83.0,117.0,-6.1
8,Grant Williams,17:46,0.2,0.2,0.8,0.0,0.0,18.8,8.8,13.4,0.0,0.0,0.0,11.9,65.0,122.0,-8.2
9,Jaden Hardy,1:42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,125.0,-29.3
10,Richaun Holmes,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,A.J. Lawson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Markieff Morris,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Dwight Powell,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Olivier-Maxence Prosper,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Brandon Williams,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
