Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tobias Harris,37:44,0.852,0.818,0.364,0.636,0.0,11.8,6.8,8.5,1.3,4.0,17.6,19.0,137.0,101.0,3.2
1,Tyrese Maxey,34:43,0.707,0.571,0.571,0.714,3.5,23.0,14.9,17.4,0.0,0.0,9.8,24.6,142.0,101.0,2.6
2,De'Anthony Melton,30:33,0.581,0.5,0.222,0.333,0.0,5.8,3.4,37.3,3.1,0.0,8.8,15.5,136.0,102.0,3.0
3,Joel Embiid,29:25,0.641,0.591,0.182,0.545,20.9,30.2,26.3,55.9,3.2,15.5,9.9,43.1,133.0,82.0,23.0
4,P.J. Tucker,19:34,0.75,0.75,1.0,0.0,0.0,18.2,10.6,0.0,2.4,7.8,33.3,6.4,84.0,93.0,0.4
6,Kelly Oubre Jr.,25:45,0.475,0.3,0.4,0.6,4.8,6.9,6.0,0.0,3.7,3.0,7.3,22.2,103.0,98.0,-6.5
7,Patrick Beverley,20:26,0.667,0.667,0.0,0.0,6.0,4.4,5.1,13.3,2.3,11.2,25.0,8.2,121.0,97.0,2.4
8,Paul Reed,17:03,0.2,0.2,0.4,0.0,7.2,20.9,15.1,7.6,0.0,4.5,16.7,14.7,59.0,100.0,-14.2
9,Danuel House Jr.,10:16,0.5,0.5,0.5,0.0,12.0,8.7,10.1,26.5,4.6,0.0,33.3,12.2,106.0,97.0,1.8
10,Jaden Springer,7:36,0.333,0.333,0.0,0.0,16.2,11.7,13.6,37.5,0.0,10.0,25.0,22.0,90.0,100.0,-10.8
11,Furkan Korkmaz,2:41,1.064,1.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,165.0,111.0,27.4
12,Filip Petrušev,2:41,0.0,0.0,0.0,0.0,0.0,33.1,19.2,0.0,0.0,0.0,0.0,0.0,0.0,97.0,-5.1
13,Mo Bamba,1:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,0.0,0.0,0.0,80.0,13.3
14,Danny Green,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
