Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Rudy Gobert,35:48,0.743,0.667,0.0,0.444,34.5,31.4,32.7,3.7,1.5,15.8,15.7,15.2,153.0,96.0,7.6
1,Nickeil Alexander-Walker,34:12,0.709,0.667,0.889,0.222,8.0,0.0,3.4,7.3,0.0,2.8,16.8,14.8,137.0,118.0,0.5
2,Mike Conley,32:26,0.72,0.636,0.273,0.455,0.0,12.6,7.2,29.5,0.0,0.0,13.2,20.0,151.0,117.0,3.2
3,Karl-Anthony Towns,29:25,0.668,0.571,0.286,0.643,9.3,17.4,13.9,25.0,1.8,0.0,5.3,27.5,156.0,111.0,9.7
4,Anthony Edwards,3:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,11.5,79.0,120.0,-11.5
6,Troy Brown Jr.,30:06,1.0,1.0,0.6,0.0,4.6,10.2,7.8,20.4,1.7,0.0,9.1,15.6,183.0,113.0,15.2
7,Naz Reid,23:30,0.417,0.417,0.417,0.0,0.0,39.1,22.4,12.1,2.2,4.0,7.7,23.6,99.0,102.0,-5.2
8,Kyle Anderson,22:06,0.274,0.182,0.545,0.364,6.2,23.1,15.9,27.4,0.0,0.0,13.6,28.5,88.0,114.0,-14.4
9,Shake Milton,21:48,0.86,0.833,0.556,0.222,0.0,9.4,5.4,7.2,0.0,0.0,16.8,23.3,139.0,118.0,4.9
10,Luka Garza,3:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,12.3,79.0,119.0,-11.1
11,Wendell Moore Jr.,3:28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,12.3,79.0,120.0,-10.9
12,Jordan McLaughlin,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
