Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,56.0,13590,2434,5148,0.473,842,2224,0.379,1592,2924,0.544,964,1224,0.788,695,1920,2615,1623,371,233,810,1143,6674
Team/G,,242.7,43.5,91.9,0.473,15.0,39.7,0.379,28.4,52.2,0.544,17.2,21.9,0.788,12.4,34.3,46.7,29.0,6.6,4.2,14.5,20.4,119.2
Lg Rank,,23,8,3,17.0,3,4,6.0,24,24,17.0,18,19,11.0,4,6,2,5,28,27,22,25,6
Year/Year,,0.4%,0.7%,2.0%,-0.006,-9.5%,-8.0%,-0.006,7.2%,11.1%,-0.02,7.4%,8.3%,-0.006,17.8%,0.7%,4.7%,-2.8%,-7.6%,5.6%,-11.2%,-4.7%,0.2%
Opponent,56.0,13590,2382,5073,0.47,728,2050,0.355,1654,3023,0.547,1085,1356,0.8,610,1795,2405,1470,450,277,718,1082,6577
Opponent/G,,242.7,42.5,90.6,0.47,13.0,36.6,0.355,29.5,54.0,0.547,19.4,24.2,0.8,10.9,32.1,42.9,26.3,8.0,4.9,12.8,19.3,117.4
Lg Rank,,23,17,20,10.0,14,23,8.0,18,14,16.0,27,26,25.0,20,9,13,12,24,15,24,14,21
Year/Year,,0.4%,0.3%,0.1%,0.001,0.6%,3.0%,-0.009,0.2%,-1.8%,0.011,-0.0%,-3.9%,0.031,1.5%,-1.7%,-0.9%,2.0%,2.0%,24.4%,-10.3%,4.9%,0.3%
