Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jordan Clarkson,31:33,0.429,0.313,0.563,0.375,0.0,13.5,6.7,49.2,0.0,0.0,5.1,27.1,110.0,121.0,-1.3
1,Keyonte George,31:07,0.571,0.536,0.571,0.429,3.4,13.7,8.5,16.7,3.2,0.0,10.7,26.1,107.0,114.0,2.4
2,John Collins,29:22,0.53,0.5,0.6,0.3,3.6,7.3,5.4,0.0,0.0,0.0,8.1,18.3,97.0,122.0,-7.6
3,Simone Fontecchio,28:00,0.651,0.611,0.889,0.444,0.0,15.2,7.5,11.4,3.6,0.0,0.0,16.7,132.0,112.0,4.7
4,Omer Yurtseven,22:08,0.717,0.625,0.5,0.5,23.6,24.1,23.8,13.3,0.0,6.6,29.1,13.5,133.0,112.0,1.1
6,Walker Kessler,25:52,0.742,0.778,0.0,0.111,4.0,28.9,16.3,23.2,0.0,5.6,0.0,15.9,152.0,112.0,7.7
7,Talen Horton-Tucker,19:13,0.265,0.222,0.333,0.111,0.0,16.7,8.2,54.6,0.0,0.0,0.0,21.4,94.0,120.0,-8.2
8,Kelly Olynyk,18:38,0.725,0.0,0.0,4.0,0.0,22.9,11.3,27.8,0.0,0.0,0.0,6.4,188.0,117.0,-2.8
9,Collin Sexton,17:40,0.611,0.611,0.667,0.0,5.9,6.0,6.0,0.0,5.6,0.0,30.8,32.0,73.0,110.0,-4.4
10,Ochai Agbaji,16:26,0.806,0.786,0.857,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,144.0,124.0,6.0
11,Kris Dunn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Taylor Hendricks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Luka Šamanić,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Brice Sensabaugh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
