Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tyrese Maxey,32:53,0.288,0.154,0.462,0.462,3.7,8.9,6.6,31.2,0.0,0.0,6.0,21.7,95.0,115.0,-10.8
1,Joel Embiid,31:21,0.7,0.604,0.125,0.5,15.7,21.9,19.1,32.5,3.0,0.0,6.4,42.8,145.0,106.0,17.9
2,Tobias Harris,26:12,0.893,0.85,0.5,0.4,4.7,22.4,14.6,5.7,0.0,3.3,7.8,20.9,164.0,110.0,10.8
3,De'Anthony Melton,21:06,0.556,0.556,0.444,0.0,5.8,23.2,15.5,6.3,2.3,8.3,0.0,18.3,123.0,100.0,2.8
4,Nicolas Batum,19:45,1.25,1.25,0.5,0.0,0.0,5.0,2.8,12.1,0.0,0.0,0.0,4.3,242.0,115.0,0.5
6,Kelly Oubre Jr.,22:58,0.86,0.889,0.444,0.222,0.0,12.8,7.1,6.9,4.1,0.0,16.8,22.2,129.0,105.0,7.0
7,Robert Covington,16:59,0.563,0.5,0.5,0.25,0.0,34.6,19.3,14.4,0.0,0.0,18.4,13.7,108.0,111.0,-4.4
8,Marcus Morris,16:23,1.0,1.0,0.0,0.0,7.5,41.9,26.6,15.0,0.0,5.3,0.0,5.2,210.0,105.0,7.0
9,Paul Reed,13:12,0.579,0.333,0.0,1.0,9.3,22.3,16.5,0.0,0.0,0.0,41.0,23.8,78.0,113.0,-17.3
10,Patrick Beverley,12:31,0.387,0.5,0.667,0.667,0.0,7.8,4.4,9.3,0.0,0.0,0.0,13.3,90.0,115.0,-10.4
11,Danuel House Jr.,6:56,0.0,0.0,0.333,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,18.6,26.0,117.0,-21.8
12,Jaden Springer,6:56,0.665,0.75,0.5,2.0,0.0,0.0,0.0,36.4,0.0,0.0,0.0,23.3,152.0,116.0,7.9
13,Furkan Korkmaz,5:17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,117.0,-16.3
14,KJ Martin,4:04,1.0,1.0,0.0,0.0,30.3,24.1,26.8,35.6,11.7,0.0,0.0,10.5,211.0,87.0,31.5
15,Mo Bamba,3:27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,200.0,117.0,3.1
