Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Devin Vassell,34:06,3.0,8.0,0.375,1.0,2.0,0.5,4.0,5.0,0.8,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,11.0,-7.0
1,Jeremy Sochan,27:44,4.0,6.0,0.667,1.0,2.0,0.5,3.0,4.0,0.75,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,12.0,1.0
2,Victor Wembanyama,26:04,8.0,16.0,0.5,2.0,5.0,0.4,2.0,4.0,0.5,0.0,7.0,7.0,1.0,0.0,4.0,1.0,0.0,20.0,-12.0
3,Julian Champagnie,22:28,3.0,6.0,0.5,3.0,6.0,0.5,3.0,3.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,4.0,12.0,12.0
4,Malaki Branham,7:29,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,-3.0
6,Keldon Johnson,31:13,7.0,16.0,0.438,1.0,4.0,0.25,4.0,5.0,0.8,1.0,5.0,6.0,4.0,1.0,0.0,3.0,4.0,19.0,-15.0
7,Tre Jones,25:02,1.0,6.0,0.167,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,2.0,8.0
8,Blake Wesley,21:23,5.0,8.0,0.625,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,4.0,10.0,-4.0
9,Doug McDermott,16:13,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-9.0
10,Dominick Barlow,13:46,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,2.0,0.0,0.0,2.0,4.0,4.0,-6.0
11,Cedi Osman,12:29,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,2.0,2.0,0.0,-9.0
12,Sandro Mamukelashvili,2:03,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0
13,Mamadi Diakite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Devonte' Graham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
