Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Bam Adebayo,35:49,0.559,0.538,0.0,0.231,3.0,14.1,8.2,17.0,1.5,0.0,12.3,20.0,110.0,132.0,-2.2
1,Tyler Herro,32:23,0.4,0.4,0.45,0.0,3.4,23.4,12.7,14.5,0.0,0.0,13.0,31.2,80.0,132.0,-11.0
2,Jimmy Butler,30:48,0.606,0.545,0.0,0.455,7.1,12.3,9.5,24.6,3.4,0.0,7.0,20.3,131.0,129.0,6.5
3,Kyle Lowry,29:00,0.222,0.222,0.667,0.0,3.8,4.4,4.0,13.2,0.0,3.3,10.0,15.1,65.0,137.0,-13.3
4,Nikola Jović,21:01,0.506,0.5,0.222,0.222,15.6,24.0,19.5,14.3,0.0,4.6,16.8,24.8,100.0,130.0,-1.8
6,Caleb Martin,25:37,0.85,0.8,0.0,0.4,4.3,9.9,6.9,28.0,0.0,0.0,14.5,11.8,158.0,137.0,4.9
7,Josh Richardson,23:23,0.357,0.357,0.571,0.0,0.0,5.4,2.5,0.0,2.2,8.2,12.5,15.0,66.0,128.0,-8.9
8,Duncan Robinson,21:19,0.636,0.636,0.455,0.0,5.1,11.9,8.2,8.2,0.0,0.0,15.4,26.8,107.0,137.0,-0.6
9,Haywood Highsmith,11:32,0.5,0.5,0.5,0.0,18.9,11.0,15.2,0.0,0.0,8.3,0.0,7.6,134.0,133.0,-0.6
10,Thomas Bryant,4:26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,200.0,138.0,-3.7
11,Orlando Robinson,2:21,0.0,0.0,0.0,0.0,0.0,53.8,24.9,49.8,0.0,0.0,0.0,0.0,215.0,123.0,14.4
12,Cole Swider,2:21,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,56.1,58.0,141.0,-26.6
