Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,DeMar DeRozan,40:59,15.0,21.0,0.714,2.0,5.0,0.4,7.0,8.0,0.875,1.0,6.0,7.0,5.0,0.0,0.0,1.0,5.0,39.0,4.0
1,Coby White,37:13,9.0,13.0,0.692,5.0,7.0,0.714,2.0,3.0,0.667,0.0,4.0,4.0,7.0,0.0,0.0,1.0,4.0,25.0,11.0
2,Zach LaVine,35:04,9.0,15.0,0.6,4.0,8.0,0.5,3.0,3.0,1.0,0.0,8.0,8.0,7.0,0.0,1.0,1.0,3.0,25.0,2.0
3,Nikola Vučević,32:43,6.0,12.0,0.5,2.0,5.0,0.4,0.0,0.0,0.0,2.0,5.0,7.0,2.0,0.0,0.0,3.0,1.0,14.0,-7.0
4,Alex Caruso,29:04,2.0,6.0,0.333,2.0,6.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,-12.0
6,Patrick Williams,28:39,4.0,8.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,2.0,3.0,7.0,1.0,0.0,2.0,3.0,9.0,-2.0
7,Ayo Dosunmu,16:39,2.0,4.0,0.5,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,-23.0
8,Andre Drummond,12:06,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,5.0,-6.0
9,Dalen Terry,7:33,1.0,5.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,-12.0
10,Jevon Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Torrey Craig,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Terry Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
