Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Taurean Prince,30:34,0.215,0.125,0.5,0.375,0.0,0.0,0.0,3.3,0.0,2.9,17.7,16.0,46.0,105.0,-15.7
1,Anthony Davis,29:11,0.802,0.786,0.0,0.357,21.6,32.3,28.0,21.3,3.2,0.0,11.0,27.0,153.0,87.0,14.3
2,D'Angelo Russell,26:17,0.893,0.944,0.444,0.556,0.0,9.8,5.8,40.3,0.0,3.4,0.0,18.4,185.0,101.0,16.0
3,LeBron James,24:01,0.781,0.75,0.5,0.2,5.3,21.4,14.9,48.6,0.0,0.0,15.5,23.2,149.0,99.0,14.3
4,Cam Reddish,5:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,-9.0
6,Rui Hachimura,28:27,0.432,0.385,0.385,0.154,8.9,12.1,10.8,4.0,0.0,0.0,6.7,22.6,97.0,102.0,-11.0
7,Christian Wood,26:39,0.962,0.929,0.286,0.429,4.7,22.5,15.3,9.4,0.0,3.3,19.4,16.8,151.0,96.0,4.7
8,Austin Reaves,26:22,0.644,0.577,0.308,0.308,0.0,16.3,9.7,25.1,5.4,0.0,11.9,27.5,124.0,89.0,7.3
9,Max Christie,24:32,0.438,0.438,0.625,0.0,0.0,17.5,10.4,18.1,1.9,3.6,0.0,14.1,113.0,94.0,1.3
10,Jaxson Hayes,18:49,0.94,1.0,0.0,0.75,0.0,9.1,5.4,6.6,0.0,4.7,27.3,16.8,123.0,100.0,1.2
11,Jalen Hood-Schifino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jarred Vanderbilt,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
