Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Klay Thompson,34:20,0.557,0.5,0.389,0.222,7.4,10.8,9.3,9.4,0.0,2.2,9.2,29.6,112.0,126.0,-4.2
1,Stephen Curry,33:00,0.686,0.633,0.6,0.6,0.0,19.6,11.3,39.6,1.6,2.3,9.5,29.7,139.0,118.0,11.6
2,Draymond Green,28:57,0.666,0.625,0.5,0.5,4.4,12.8,9.2,24.1,0.0,0.0,17.0,19.0,128.0,126.0,-1.1
3,Moses Moody,27:39,0.65,0.65,0.4,0.0,9.1,3.3,5.8,5.7,0.0,2.8,0.0,16.9,140.0,128.0,-0.1
4,Kevon Looney,12:55,0.205,0.0,0.0,0.5,19.6,21.4,20.6,18.1,0.0,0.0,0.0,17.7,100.0,122.0,-10.7
6,Brandin Podziemski,31:15,0.597,0.6,0.4,0.2,8.1,17.7,13.7,9.2,0.0,0.0,0.0,16.3,136.0,124.0,-1.1
7,Dario Šarić,26:44,0.742,0.714,0.571,0.571,0.0,17.3,10.0,26.5,2.0,0.0,0.0,15.3,166.0,120.0,9.5
8,Jonathan Kuminga,23:19,0.871,0.938,0.625,0.5,5.4,19.8,13.7,21.6,2.2,3.3,9.3,21.6,154.0,116.0,17.4
9,Cory Joseph,21:50,0.174,0.0,1.0,1.0,0.0,8.5,4.9,10.7,0.0,0.0,0.0,6.2,82.0,128.0,-9.5
10,Trayce Jackson-Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Lester Quinones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jerome Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Gui Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
