Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Nikola Vučević,38:58,7.0,19.0,0.368,3.0,7.0,0.429,3.0,3.0,1.0,2.0,8.0,10.0,5.0,0.0,2.0,3.0,1.0,20.0,19.0
1,DeMar DeRozan,37:32,11.0,17.0,0.647,3.0,3.0,1.0,5.0,5.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,2.0,3.0,30.0,2.0
2,Coby White,35:53,6.0,12.0,0.5,2.0,3.0,0.667,6.0,6.0,1.0,1.0,5.0,6.0,8.0,0.0,0.0,5.0,2.0,20.0,7.0
3,Alex Caruso,29:17,1.0,4.0,0.25,0.0,3.0,0.0,5.0,5.0,1.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,5.0,7.0,0.0
4,Ayo Dosunmu,27:28,4.0,5.0,0.8,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,10.0,-1.0
6,Andre Drummond,31:19,10.0,11.0,0.909,0.0,0.0,0.0,1.0,3.0,0.333,3.0,10.0,13.0,1.0,1.0,1.0,1.0,1.0,21.0,7.0
7,Torrey Craig,16:03,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0
8,Jevon Carter,15:31,3.0,7.0,0.429,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,-5.0
9,Julian Phillips,7:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0
10,Onuralp Bitim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Henri Drell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Adama Sanogo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Terry Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Dalen Terry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
