Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Brook Lopez,33:06,4.0,10.0,0.4,1.0,3.0,0.333,1.0,1.0,1.0,2.0,6.0,8.0,4.0,1.0,7.0,0.0,2.0,10.0,26.0
1,Malik Beasley,31:04,11.0,14.0,0.786,8.0,11.0,0.727,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,30.0,34.0
2,Damian Lillard,30:43,9.0,18.0,0.5,4.0,10.0,0.4,15.0,16.0,0.938,0.0,4.0,4.0,13.0,2.0,0.0,4.0,1.0,37.0,25.0
3,Khris Middleton,20:19,5.0,9.0,0.556,1.0,2.0,0.5,0.0,0.0,0.0,1.0,4.0,5.0,4.0,2.0,0.0,4.0,3.0,11.0,12.0
4,Andre Jackson Jr.,16:30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,9.0
6,Bobby Portis,30:43,7.0,11.0,0.636,2.0,3.0,0.667,2.0,2.0,1.0,1.0,6.0,7.0,0.0,0.0,2.0,0.0,5.0,18.0,15.0
7,Pat Connaughton,22:28,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,1.0,2.0,3.0,10.0
8,Cameron Payne,16:04,4.0,8.0,0.5,3.0,4.0,0.75,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,13.0,1.0
9,Thanasis Antetokounmpo,15:01,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,-13.0
10,MarJon Beauchamp,9:41,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0
11,A.J. Green,7:15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0
12,Robin Lopez,2:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0
13,TyTy Washington Jr.,2:22,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-7.0
14,Lindell Wigginton,2:22,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-7.0
