Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shaedon Sharpe,38:13,0.595,0.5,0.5,0.4,5.5,7.2,6.4,11.4,1.4,3.9,25.4,18.7,103.0,100.0,-1.0
1,Jerami Grant,37:07,0.557,0.5,0.444,0.222,2.8,12.4,7.9,0.0,1.4,2.0,9.2,26.6,108.0,99.0,-1.0
2,Scoot Henderson,34:25,0.4,0.333,0.5,0.333,0.0,10.7,5.7,30.1,3.0,0.0,22.5,23.5,84.0,97.0,-8.1
3,Deandre Ayton,32:01,0.556,0.556,0.0,0.0,22.8,46.1,35.2,9.8,1.6,4.6,10.0,14.2,131.0,83.0,6.1
4,Matisse Thybulle,18:52,1.125,1.125,1.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,9.6,222.0,108.0,10.6
6,Malcolm Brogdon,29:24,0.49,0.5,0.333,0.048,3.5,6.3,5.0,35.0,0.0,0.0,4.5,34.7,110.0,105.0,1.7
7,Toumani Camara,23:21,0.307,0.25,0.5,0.5,8.9,19.8,14.7,0.0,0.0,3.2,17.0,11.4,73.0,98.0,-8.8
8,Jabari Walker,15:59,0.667,0.667,0.0,0.0,0.0,17.3,9.2,0.0,0.0,4.6,25.0,11.4,93.0,98.0,-5.8
9,Skylar Mays,10:38,0.625,0.625,0.75,0.0,0.0,0.0,0.0,15.6,4.9,0.0,0.0,17.1,138.0,98.0,7.8
10,Moses Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Justin Minaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Kris Murray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Rayan Rupert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
