Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Dillon Brooks,40:28,0.597,0.575,0.45,0.2,2.4,14.5,8.4,5.9,1.2,0.0,8.4,24.9,115.0,103.0,0.3
1,Fred VanVleet,35:52,0.563,0.5,0.333,0.417,2.7,13.7,8.1,42.3,5.5,5.1,0.0,16.8,142.0,91.0,13.7
2,Alperen Şengün,31:53,0.497,0.333,0.0,0.583,12.0,9.2,10.6,5.8,3.1,8.7,21.0,25.4,96.0,96.0,-2.3
3,Jabari Smith Jr.,30:23,0.253,0.167,0.444,0.222,9.5,29.0,19.1,10.4,0.0,3.0,9.2,15.2,77.0,99.0,-9.8
4,Jalen Green,28:13,0.509,0.458,0.583,0.333,3.4,10.4,6.9,27.0,0.0,3.3,6.8,22.2,115.0,106.0,2.5
6,Tari Eason,22:47,0.619,0.563,0.125,0.25,4.2,30.1,17.0,8.9,4.4,4.1,18.4,20.3,108.0,88.0,3.9
7,Aaron Holiday,19:29,0.368,0.3,0.6,0.2,4.9,5.0,5.0,0.0,2.6,4.7,0.0,11.9,96.0,102.0,-3.5
8,Jeff Green,18:48,0.497,0.333,0.111,0.778,10.2,10.4,10.3,10.5,0.0,4.9,7.6,29.5,111.0,105.0,-1.2
9,Jock Landale,8:19,0.0,0.0,0.0,0.0,11.5,0.0,5.8,0.0,0.0,0.0,0.0,0.0,231.0,112.0,-8.8
10,Reggie Bullock,3:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,112.0,-18.5
11,Boban Marjanović,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jeenathan Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
