Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Paolo Banchero,40:41,0.545,0.405,0.19,0.905,2.9,27.9,15.1,41.1,3.5,0.0,14.6,36.5,119.0,114.0,3.4
1,Moritz Wagner,37:49,0.638,0.643,0.286,0.143,9.5,26.7,17.9,12.3,2.5,0.0,0.0,17.0,146.0,116.0,2.8
2,Jalen Suggs,33:53,0.805,0.833,0.6,0.267,7.1,7.5,7.3,5.0,0.0,2.3,10.7,24.0,140.0,123.0,6.4
3,Chuma Okeke,28:31,0.387,0.5,1.0,0.667,12.6,17.7,15.1,4.3,1.7,2.7,50.8,12.0,65.0,118.0,-7.4
4,Anthony Black,4:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,9.3,69.0,126.0,-13.6
6,Cole Anthony,31:02,0.686,0.633,0.533,0.267,0.0,8.1,4.0,21.6,1.5,0.0,15.2,27.5,125.0,122.0,1.6
7,Trevelin Queen,30:45,0.563,0.5,0.25,0.25,3.9,16.4,10.0,8.2,3.1,2.5,0.0,6.2,146.0,115.0,-0.5
8,Caleb Houstan,24:05,0.581,0.667,0.833,0.333,0.0,0.0,0.0,5.7,0.0,0.0,0.0,12.4,120.0,126.0,-5.9
9,Admiral Schofield,8:32,0.833,0.833,0.667,0.0,14.1,0.0,7.2,18.9,0.0,0.0,0.0,15.2,181.0,127.0,9.8
10,Goga Bitadze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Wendell Carter Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
