Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jaime Jaquez Jr.,39:29,0.837,0.767,0.2,0.533,13.8,12.7,13.2,4.6,2.4,0.0,0.0,19.9,180.0,111.0,9.8
1,Tyler Herro,37:59,0.418,0.4,0.44,0.12,5.7,10.5,8.2,21.1,1.2,2.6,13.2,33.8,89.0,112.0,-7.8
2,Bam Adebayo,36:14,0.641,0.6,0.0,0.8,9.0,33.1,21.6,23.6,0.0,8.1,16.5,28.4,120.0,107.0,4.7
3,Kyle Lowry,33:25,0.806,0.786,0.429,0.143,0.0,3.0,1.6,17.5,1.4,5.9,28.7,13.2,117.0,109.0,-0.7
4,Caleb Martin,8:43,0.568,0.0,0.0,0.0,12.5,45.9,29.9,13.8,0.0,0.0,69.4,14.0,67.0,111.0,-11.0
6,Duncan Robinson,34:03,0.595,0.577,0.769,0.077,0.0,11.7,6.1,8.6,1.4,0.0,0.0,16.7,130.0,113.0,-1.2
7,R.J. Hampton,17:26,0.0,0.0,0.75,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,9.7,64.0,119.0,-10.9
8,Jamal Cain,16:42,0.399,0.0,0.0,2.0,6.5,24.0,15.6,0.0,0.0,5.9,0.0,9.5,110.0,108.0,-8.9
9,Kevin Love,15:59,0.84,0.833,0.667,1.333,6.8,56.3,32.6,44.2,0.0,0.0,17.4,15.3,162.0,110.0,16.7
10,Thomas Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Nikola Jović,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Orlando Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Cole Swider,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
