Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Luka Dončić,37:31,14.0,29.0,0.483,5.0,13.0,0.385,6.0,7.0,0.857,0.0,8.0,8.0,10.0,1.0,1.0,4.0,3.0,39.0,9.0
1,Dereck Lively II,34:32,5.0,7.0,0.714,0.0,0.0,0.0,2.0,3.0,0.667,1.0,13.0,14.0,1.0,0.0,0.0,1.0,2.0,12.0,12.0
2,Dante Exum,33:51,8.0,12.0,0.667,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,19.0,16.0
3,Derrick Jones Jr.,24:09,3.0,7.0,0.429,0.0,3.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,7.0,-5.0
4,Jaden Hardy,23:34,4.0,8.0,0.5,1.0,5.0,0.2,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,9.0,7.0
6,Tim Hardaway Jr.,29:19,5.0,12.0,0.417,2.0,8.0,0.25,4.0,5.0,0.8,0.0,6.0,6.0,5.0,0.0,0.0,0.0,2.0,16.0,9.0
7,Josh Green,24:41,6.0,8.0,0.75,3.0,4.0,0.75,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,18.0,2.0
8,Grant Williams,18:55,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,1.0,10.0,2.0
9,Dwight Powell,13:28,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,-2.0
10,Brandon Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Olivier-Maxence Prosper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Markieff Morris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,A.J. Lawson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Maxi Kleber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Kyrie Irving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Richaun Holmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Seth Curry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Greg Brown III,Not With Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
