Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jamal Murray,34:24,8.0,16.0,0.5,4.0,6.0,0.667,1.0,2.0,0.5,2.0,3.0,5.0,10.0,1.0,2.0,1.0,2.0,21.0,16.0
1,Nikola Jokić,34:14,12.0,20.0,0.6,1.0,3.0,0.333,4.0,5.0,0.8,1.0,7.0,8.0,7.0,2.0,0.0,2.0,1.0,29.0,-5.0
2,Kentavious Caldwell-Pope,30:53,3.0,9.0,0.333,2.0,5.0,0.4,3.0,3.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,11.0,-5.0
3,Aaron Gordon,29:32,4.0,8.0,0.5,0.0,1.0,0.0,4.0,4.0,1.0,3.0,4.0,7.0,2.0,0.0,0.0,0.0,3.0,12.0,-2.0
4,Michael Porter Jr.,24:00,4.0,10.0,0.4,2.0,6.0,0.333,2.0,2.0,1.0,3.0,2.0,5.0,3.0,0.0,3.0,3.0,1.0,12.0,-2.0
6,Peyton Watson,29:53,5.0,6.0,0.833,2.0,3.0,0.667,0.0,0.0,0.0,3.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,12.0,14.0
7,Christian Braun,27:43,1.0,4.0,0.25,0.0,0.0,0.0,2.0,3.0,0.667,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,18.0
8,Reggie Jackson,21:26,3.0,11.0,0.273,1.0,4.0,0.25,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,7.0,6.0
9,DeAndre Jordan,7:55,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0
10,Collin Gillespie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Justin Holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jay Huff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Braxton Key,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Zeke Nnaji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
