Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jabari Smith Jr.,27:23,0.393,0.364,0.364,0.091,3.2,19.5,10.5,10.6,0.0,0.0,14.9,19.0,80.0,142.0,-10.7
1,Dillon Brooks,24:56,0.564,0.375,0.125,0.75,3.5,0.0,1.9,0.0,1.8,0.0,0.0,16.5,130.0,141.0,-5.5
2,Alperen Şengün,24:25,0.519,0.471,0.118,0.176,7.1,34.9,19.7,24.3,7.4,0.0,14.1,33.7,101.0,121.0,6.0
3,Fred VanVleet,22:38,0.417,0.417,0.5,0.0,3.9,0.0,2.1,41.5,0.0,4.4,0.0,10.2,128.0,143.0,-0.8
4,Jalen Green,20:15,0.506,0.444,0.556,0.222,0.0,15.8,7.1,7.2,0.0,0.0,9.2,20.8,102.0,143.0,-5.2
6,Cam Whitmore,27:45,0.666,0.615,0.538,0.615,3.1,23.1,12.1,0.0,1.6,3.6,5.7,24.4,131.0,135.0,5.1
7,Amen Thompson,24:55,0.425,0.3,0.0,0.4,10.5,30.0,19.3,16.9,5.5,0.0,25.4,24.4,83.0,127.0,-2.5
8,Jeff Green,14:01,0.765,0.7,0.2,0.4,0.0,7.6,3.4,11.5,0.0,0.0,0.0,16.2,163.0,144.0,4.2
9,Jock Landale,12:00,0.167,0.167,0.5,0.0,21.8,0.0,12.0,11.1,0.0,0.0,0.0,19.3,74.0,146.0,-13.6
10,Jeenathan Williams,9:08,0.727,0.667,0.0,0.333,19.1,0.0,10.5,0.0,0.0,0.0,0.0,14.6,163.0,146.0,1.5
11,Jae'Sean Tate,9:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,4.3,0.0,133.0,-10.5
12,Aaron Holiday,8:49,0.363,0.333,0.5,0.333,0.0,0.0,0.0,18.7,0.0,0.0,0.0,30.2,87.0,146.0,-10.4
13,Reggie Bullock,8:05,1.5,1.5,1.0,0.0,0.0,39.6,17.8,17.4,0.0,12.4,0.0,4.8,280.0,129.0,13.4
14,Boban Marjanović,6:39,0.225,0.25,0.0,0.25,13.1,32.1,21.7,0.0,0.0,0.0,0.0,25.8,63.0,139.0,-19.4
