Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Kawhi Leonard,29:01,10.0,15.0,0.667,3.0,5.0,0.6,3.0,3.0,1.0,1.0,6.0,7.0,2.0,2.0,2.0,2.0,1.0,26.0,27.0
1,James Harden,26:48,2.0,11.0,0.182,0.0,6.0,0.0,5.0,6.0,0.833,1.0,7.0,8.0,7.0,0.0,0.0,1.0,2.0,9.0,36.0
2,Terance Mann,24:00,6.0,12.0,0.5,1.0,3.0,0.333,1.0,2.0,0.5,3.0,3.0,6.0,3.0,0.0,0.0,0.0,2.0,14.0,27.0
3,Paul George,22:29,5.0,11.0,0.455,3.0,6.0,0.5,4.0,4.0,1.0,1.0,5.0,6.0,1.0,2.0,0.0,1.0,2.0,17.0,23.0
4,Mason Plumlee,21:09,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,1.0,0.0,2.0,8.0,27.0
6,Amir Coffey,26:28,4.0,9.0,0.444,0.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,10.0,-7.0
7,Daniel Theis,26:09,8.0,9.0,0.889,2.0,3.0,0.667,0.0,1.0,0.0,1.0,6.0,7.0,2.0,1.0,2.0,0.0,4.0,18.0,-3.0
8,Norman Powell,17:24,2.0,7.0,0.286,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,4.0,10.0
9,Russell Westbrook,15:11,2.0,9.0,0.222,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,1.0,0.0,4.0,3.0
10,Brandon Boston Jr.,10:27,1.0,5.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,-16.0
11,Bones Hyland,10:27,1.0,8.0,0.125,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,2.0,-16.0
12,Kobe Brown,10:27,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,-16.0
13,P.J. Tucker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
