Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jabari Smith Jr.,40:10,0.726,0.643,0.714,0.857,2.7,30.6,16.5,7.4,2.4,2.8,9.4,11.9,139.0,104.0,5.3
1,Fred VanVleet,37:18,0.489,0.423,0.769,0.231,2.9,3.0,3.0,29.2,2.6,0.0,6.5,18.4,113.0,109.0,1.2
2,Alperen Şengün,31:11,0.413,0.333,0.048,0.476,3.5,35.8,19.5,24.4,0.0,0.0,10.6,40.8,85.0,111.0,-8.7
3,Jalen Green,28:16,0.563,0.458,0.5,0.417,0.0,15.8,7.8,12.3,1.7,0.0,6.6,24.1,112.0,110.0,0.5
4,Jae'Sean Tate,19:29,0.667,0.667,0.0,0.0,16.8,28.6,22.7,0.0,2.5,0.0,0.0,6.9,161.0,106.0,0.5
6,Jeff Green,34:19,0.606,0.545,0.455,0.455,0.0,6.5,3.2,9.6,0.0,3.3,7.0,18.5,116.0,111.0,-0.8
7,Aaron Holiday,20:51,0.786,0.786,0.714,0.0,0.0,5.4,2.6,0.0,0.0,0.0,22.2,19.3,102.0,114.0,-1.1
8,Amen Thompson,15:39,0.667,0.667,0.333,0.0,7.0,14.3,10.6,51.3,0.0,0.0,25.0,11.5,139.0,113.0,5.8
9,Cam Whitmore,12:47,0.82,0.75,0.167,0.5,0.0,26.2,12.9,0.0,3.8,0.0,0.0,25.7,160.0,105.0,17.1
10,Reggie Bullock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jock Landale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Boban Marjanović,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
