Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Deandre Ayton,38:11,9.0,13.0,0.692,0.0,0.0,0.0,4.0,4.0,1.0,3.0,10.0,13.0,1.0,1.0,0.0,4.0,1.0,22.0,3.0
1,Jerami Grant,37:34,12.0,18.0,0.667,3.0,3.0,1.0,7.0,7.0,1.0,1.0,6.0,7.0,3.0,0.0,3.0,1.0,1.0,34.0,3.0
2,Malcolm Brogdon,36:07,9.0,20.0,0.45,1.0,3.0,0.333,5.0,6.0,0.833,0.0,2.0,2.0,7.0,0.0,0.0,1.0,1.0,24.0,-6.0
3,Shaedon Sharpe,35:22,4.0,15.0,0.267,1.0,3.0,0.333,2.0,2.0,1.0,1.0,4.0,5.0,6.0,3.0,0.0,2.0,5.0,11.0,3.0
4,Toumani Camara,16:54,1.0,3.0,0.333,1.0,2.0,0.5,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0
6,Matisse Thybulle,28:53,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,10.0
7,Scoot Henderson,21:55,4.0,10.0,0.4,2.0,3.0,0.667,3.0,6.0,0.5,1.0,2.0,3.0,1.0,1.0,0.0,4.0,5.0,13.0,10.0
8,Jabari Walker,15:14,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,-4.0
9,Duop Reath,9:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0
10,Moses Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Skylar Mays,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Justin Minaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Kris Murray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
