Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jabari Smith Jr.,47:25,0.643,0.643,0.643,0.0,4.8,29.7,17.5,2.8,0.0,2.3,12.5,14.4,112.0,113.0,-0.8
1,Fred VanVleet,42:09,0.482,0.447,0.737,0.211,0.0,15.4,7.9,32.1,1.1,7.9,8.8,23.1,106.0,109.0,3.5
2,Alperen Şengün,41:12,0.555,0.579,0.158,0.421,5.5,18.4,12.1,19.0,2.3,0.0,8.2,25.5,111.0,111.0,1.6
3,Jalen Green,39:33,0.463,0.474,0.368,0.053,2.9,13.7,8.4,28.8,1.2,0.0,9.3,23.2,100.0,115.0,-0.5
4,Jae'Sean Tate,17:53,0.387,0.333,0.667,0.667,6.3,6.0,6.2,0.0,0.0,0.0,0.0,9.3,95.0,120.0,-8.7
6,Cam Whitmore,32:58,0.621,0.583,0.417,0.167,3.4,13.1,8.4,4.2,2.9,0.0,7.2,18.0,118.0,111.0,1.8
7,Jeff Green,19:00,0.827,0.8,0.2,0.2,5.9,11.4,8.7,7.6,0.0,0.0,15.5,14.5,140.0,118.0,0.8
8,Amen Thompson,13:36,0.429,0.429,0.429,0.0,0.0,15.9,8.1,32.2,3.5,0.0,22.2,28.3,80.0,109.0,-4.9
9,Aaron Holiday,11:14,0.515,0.333,0.333,0.667,10.0,9.6,9.8,0.0,8.5,0.0,34.0,22.4,78.0,98.0,-1.9
10,Reggie Bullock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jock Landale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Boban Marjanović,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
