Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,LaMelo Ball,39:07,0.489,0.423,0.385,0.231,5.5,11.7,8.5,54.1,4.0,0.0,21.8,41.4,99.0,116.0,-0.9
1,P.J. Washington,36:26,0.67,0.652,0.478,0.087,5.9,12.5,9.1,6.5,0.0,0.0,4.0,30.2,134.0,125.0,7.3
2,JT Thor,27:41,0.417,0.417,0.333,0.0,11.6,4.1,8.0,5.3,0.0,0.0,0.0,9.6,120.0,127.0,-4.8
3,Mark Williams,23:01,0.814,1.0,0.0,0.8,18.5,14.9,16.8,0.0,2.3,0.0,0.0,13.0,167.0,119.0,3.6
4,Théo Maledon,22:57,0.17,0.0,0.4,0.4,0.0,14.9,7.2,17.4,0.0,0.0,25.4,15.2,54.0,124.0,-15.4
6,Bryce McGowens,28:55,0.761,0.786,0.714,0.286,0.0,15.8,7.6,5.7,1.8,0.0,11.3,13.6,133.0,120.0,0.9
7,Nick Richards,24:59,1.078,1.0,0.0,3.0,4.3,50.3,26.5,6.0,2.1,0.0,39.3,13.5,133.0,110.0,0.5
8,Ish Smith,18:48,0.333,0.333,0.0,0.0,5.7,6.1,5.9,22.9,0.0,0.0,50.0,14.1,66.0,126.0,-13.0
9,Nick Smith Jr.,15:26,0.75,0.75,0.5,0.0,0.0,7.4,3.6,0.0,0.0,0.0,0.0,5.7,151.0,126.0,-4.7
10,Leaky Black,2:40,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,0.0,128.0,-41.2
11,Amari Bailey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
