Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Bradley Beal,31:01,0.893,0.857,0.238,0.333,0.0,6.7,4.0,31.8,2.9,0.0,7.7,34.7,168.0,109.0,18.4
1,Grayson Allen,27:20,0.436,0.417,0.667,0.333,0.0,11.5,6.8,13.9,0.0,0.0,12.7,11.9,106.0,114.0,-7.5
2,Kevin Durant,26:07,0.911,0.944,0.333,0.222,0.0,16.0,9.5,13.4,3.5,2.9,9.2,17.2,163.0,103.0,11.1
3,Devin Booker,25:39,0.53,0.409,0.273,0.455,0.0,4.1,2.4,24.1,0.0,0.0,0.0,21.2,138.0,115.0,-6.6
4,Jusuf Nurkić,24:56,0.66,0.636,0.091,0.545,24.8,37.7,32.5,38.0,1.8,0.0,6.8,24.2,153.0,102.0,11.3
6,Eric Gordon,18:30,0.583,0.583,0.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,14.3,15.6,98.0,111.0,-8.4
7,Josh Okogie,15:54,1.0,1.0,0.0,0.0,19.5,0.0,7.8,0.0,2.9,0.0,33.3,7.8,140.0,111.0,-0.3
8,Bol Bol,15:28,0.571,0.571,0.286,0.0,20.0,33.7,28.2,0.0,2.9,0.0,22.2,24.0,98.0,102.0,-8.5
9,Drew Eubanks,15:23,0.906,1.0,0.0,4.0,0.0,20.3,12.2,6.1,0.0,9.8,52.1,15.4,88.0,104.0,-5.7
10,Jordan Goodwin,8:44,0.667,0.667,0.0,0.0,0.0,0.0,0.0,12.8,10.4,8.6,0.0,14.2,147.0,89.0,13.7
11,Yuta Watanabe,7:54,0.875,0.875,0.5,0.0,0.0,0.0,0.0,0.0,11.5,0.0,20.0,26.1,118.0,93.0,12.8
12,Keita Bates-Diop,7:41,1.0,1.0,0.0,0.0,0.0,40.7,24.3,13.1,5.9,19.5,66.7,16.1,68.0,81.0,11.7
13,Nassir Little,7:41,0.0,0.0,1.0,0.0,0.0,13.6,8.1,23.1,0.0,0.0,0.0,10.7,71.0,113.0,-9.2
14,Chimezie Metu,7:41,0.5,0.5,0.0,0.0,20.2,27.2,24.3,15.1,0.0,0.0,33.3,32.2,84.0,110.0,-15.0
