Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Domantas Sabonis,30:40,0.536,0.5,0.0,0.375,14.5,21.2,17.2,46.8,0.0,0.0,34.9,20.3,98.0,132.0,-4.0
1,Harrison Barnes,29:58,0.687,0.611,0.667,0.667,0.0,17.3,7.0,0.0,1.6,0.0,0.0,16.9,133.0,130.0,2.6
2,De'Aaron Fox,28:44,0.354,0.333,0.667,0.222,0.0,9.0,3.7,0.0,1.7,0.0,9.2,32.9,62.0,131.0,-13.4
3,Kevin Huerter,22:32,0.5,0.5,0.8,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,19.3,104.0,137.0,-1.9
4,Keegan Murray,16:22,0.512,0.375,0.5,0.5,10.9,7.9,9.7,0.0,3.0,4.6,0.0,12.9,120.0,125.0,-0.6
6,Malik Monk,24:24,0.364,0.364,0.545,0.0,0.0,0.0,0.0,36.3,0.0,0.0,8.3,21.4,81.0,137.0,-8.3
7,Davion Mitchell,19:16,0.347,0.0,1.0,1.0,0.0,0.0,0.0,60.4,0.0,0.0,25.8,8.7,115.0,137.0,-2.2
8,Kessler Edwards,15:02,0.375,0.375,1.0,0.0,0.0,34.5,14.0,0.0,0.0,5.0,0.0,11.6,72.0,126.0,-7.5
9,Colby Jones,13:43,0.474,0.5,0.25,0.125,0.0,9.5,3.8,0.0,3.5,0.0,0.0,26.7,87.0,127.0,-5.6
10,JaVale McGee,12:34,0.644,0.667,0.0,0.667,14.1,51.6,29.4,21.6,0.0,11.9,27.9,37.2,92.0,117.0,0.4
11,Jalen Slawson,12:00,0.667,0.667,0.333,0.0,0.0,32.4,13.2,32.0,0.0,6.3,25.0,14.5,103.0,125.0,1.5
12,Chris Duarte,8:18,0.0,0.0,1.0,0.0,0.0,31.3,12.7,0.0,0.0,0.0,0.0,10.5,0.0,130.0,-19.4
13,Filip Petrušev,6:26,0.521,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,103.0,137.0,-9.5
14,Sasha Vezenkov,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
