Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jayson Tatum,37:28,0.458,0.395,0.316,0.211,0.0,31.5,17.1,32.0,1.3,2.0,4.6,26.6,100.0,91.0,4.4
1,Derrick White,37:00,0.569,0.528,0.611,0.167,0.0,4.6,2.5,5.4,0.0,0.0,13.4,27.6,93.0,102.0,-1.7
2,Al Horford,35:10,0.5,0.5,0.4,0.0,5.7,21.6,14.3,9.9,1.4,0.0,9.1,14.3,102.0,95.0,0.6
3,Jrue Holiday,33:56,0.698,0.643,0.429,0.286,2.9,12.4,8.1,42.9,1.4,4.5,6.0,22.6,142.0,94.0,17.1
4,Kristaps Porziņģis,31:53,0.665,0.417,0.667,2.0,0.0,15.8,8.6,10.0,0.0,4.8,34.7,24.8,92.0,95.0,-3.4
6,Payton Pritchard,23:44,0.214,0.214,0.857,0.0,0.0,10.6,5.8,13.1,0.0,0.0,0.0,13.5,59.0,101.0,-8.9
7,Luke Kornet,17:52,1.0,1.0,0.0,0.0,0.0,14.1,7.7,0.0,0.0,4.3,0.0,5.1,200.0,96.0,2.4
8,Sam Hauser,16:11,0.75,0.75,0.5,0.0,0.0,26.0,14.1,0.0,0.0,4.7,0.0,5.6,134.0,93.0,4.6
9,Oshae Brissett,6:45,0.717,0.625,0.25,0.5,29.6,12.5,20.3,0.0,0.0,0.0,0.0,33.0,153.0,100.0,15.4
10,Dalano Banton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Svi Mykhailiuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Neemias Queta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Lamar Stevens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
