Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jamal Murray,36:48,0.686,0.733,0.667,0.267,0.0,10.6,4.7,34.4,1.4,2.2,10.7,23.1,129.0,114.0,10.0
1,Nikola Jokić,36:40,0.564,0.5,0.063,1.0,14.2,38.9,25.2,34.5,2.9,0.0,11.5,32.2,122.0,109.0,8.4
2,Michael Porter Jr.,35:08,0.526,0.526,0.632,0.0,8.9,18.5,13.2,10.5,0.0,0.0,5.0,25.8,112.0,118.0,-1.5
3,Kentavious Caldwell-Pope,32:56,0.41,0.25,0.375,0.5,0.0,3.9,1.8,8.6,0.0,0.0,0.0,13.5,105.0,120.0,-10.6
4,Aaron Gordon,31:04,0.846,0.875,0.375,0.75,6.7,8.4,7.4,11.1,1.7,0.0,8.6,17.0,157.0,116.0,7.8
6,Peyton Watson,20:51,0.467,0.429,0.429,0.857,0.0,18.7,8.3,23.0,2.5,3.9,0.0,21.0,113.0,109.0,2.6
7,Reggie Jackson,18:17,0.25,0.25,0.667,0.0,0.0,21.3,9.5,0.0,0.0,0.0,0.0,14.9,58.0,118.0,-14.6
8,Christian Braun,16:56,0.347,0.0,0.5,1.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,7.7,114.0,120.0,-7.9
9,DeAndre Jordan,11:20,1.0,1.0,0.0,0.0,27.6,34.3,30.6,0.0,0.0,7.2,0.0,4.0,214.0,109.0,-0.1
10,Justin Holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jay Huff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Zeke Nnaji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jalen Pickett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Hunter Tyson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
