Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Ausar Thompson,30:16,3.0,5.0,0.6,0.0,1.0,0.0,3.0,4.0,0.75,1.0,9.0,10.0,2.0,1.0,1.0,5.0,6.0,9.0,-21.0
1,Jaden Ivey,28:04,3.0,10.0,0.3,0.0,5.0,0.0,3.0,4.0,0.75,0.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,9.0,0.0
2,Cade Cunningham,26:50,7.0,17.0,0.412,3.0,5.0,0.6,1.0,3.0,0.333,2.0,3.0,5.0,4.0,0.0,0.0,3.0,2.0,18.0,-22.0
3,Kevin Knox,26:29,2.0,11.0,0.182,1.0,5.0,0.2,1.0,2.0,0.5,1.0,3.0,4.0,0.0,1.0,0.0,2.0,3.0,6.0,-22.0
4,Isaiah Stewart,20:49,3.0,7.0,0.429,1.0,2.0,0.5,1.0,1.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,8.0,-11.0
6,Stanley Umude,25:22,5.0,6.0,0.833,2.0,3.0,0.667,7.0,8.0,0.875,0.0,4.0,4.0,3.0,0.0,1.0,1.0,2.0,19.0,-12.0
7,James Wiseman,24:05,6.0,8.0,0.75,0.0,0.0,0.0,3.0,5.0,0.6,0.0,3.0,3.0,1.0,0.0,1.0,2.0,4.0,15.0,0.0
8,Alec Burks,22:00,3.0,9.0,0.333,1.0,3.0,0.333,7.0,8.0,0.875,1.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,14.0,-29.0
9,Marcus Sasser,21:10,4.0,6.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,3.0,1.0,9.0,-7.0
10,Marvin Bagley III,14:55,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,-21.0
11,Jalen Duren,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Killian Hayes,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Isaiah Livers,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
