Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jacob Gilyard,32:20,0.847,0.833,1.0,0.111,3.0,4.4,3.6,26.9,3.0,2.7,9.6,14.0,147.0,119.0,8.7
1,Vince Williams Jr.,31:29,0.528,0.542,0.417,0.417,3.1,22.4,11.0,23.6,0.0,2.8,22.0,25.1,87.0,124.0,-7.7
2,Jaren Jackson Jr.,31:23,0.522,0.429,0.429,0.524,0.0,22.5,9.2,13.4,3.1,5.7,7.2,38.5,100.0,114.0,3.1
3,John Konchar,27:52,0.214,0.214,0.429,0.0,14.1,40.5,24.9,25.9,1.7,0.0,22.2,14.0,81.0,120.0,-5.7
4,Santi Aldama,21:13,0.125,0.125,0.75,0.0,4.6,26.6,13.6,13.8,4.6,0.0,0.0,16.4,50.0,115.0,-11.6
6,David Roddy,27:23,0.68,0.65,0.3,0.4,0.0,10.3,4.2,28.6,0.0,0.0,14.5,21.8,117.0,127.0,-0.8
7,Luke Kennard,18:16,0.6,0.6,0.6,0.0,5.4,7.7,6.3,17.7,0.0,0.0,16.7,14.3,107.0,128.0,-5.0
8,Tosan Evbuomwan,16:27,0.75,0.75,1.0,0.0,6.0,0.0,3.5,9.1,0.0,0.0,0.0,5.3,159.0,129.0,-3.7
9,GG Jackson II,16:11,0.129,0.0,0.667,0.667,0.0,8.7,3.6,8.5,0.0,0.0,20.5,13.1,34.0,128.0,-18.8
10,Derrick Rose,15:40,0.636,0.611,0.333,0.111,0.0,9.0,3.7,62.3,0.0,0.0,0.0,26.2,134.0,128.0,6.6
11,Matthew Hurt,1:46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.0,129.0,-32.0
12,Trey Jemison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
