Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Dillon Brooks,39:45,9.0,17.0,0.529,2.0,7.0,0.286,3.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,0.0,3.0,2.0,23.0,3.0
1,Fred VanVleet,37:46,4.0,14.0,0.286,3.0,7.0,0.429,0.0,0.0,0.0,0.0,3.0,3.0,9.0,3.0,1.0,3.0,0.0,11.0,11.0
2,Alperen Şengün,35:21,8.0,13.0,0.615,0.0,2.0,0.0,5.0,11.0,0.455,1.0,5.0,6.0,7.0,1.0,2.0,4.0,4.0,21.0,12.0
3,Jabari Smith Jr.,31:56,2.0,4.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.0,18.0,1.0,0.0,0.0,3.0,1.0,6.0,9.0
4,Jalen Green,25:11,6.0,12.0,0.5,1.0,3.0,0.333,2.0,2.0,1.0,0.0,7.0,7.0,1.0,0.0,0.0,3.0,3.0,15.0,0.0
6,Aaron Holiday,26:54,8.0,13.0,0.615,6.0,7.0,0.857,0.0,0.0,0.0,1.0,5.0,6.0,4.0,1.0,0.0,0.0,3.0,22.0,-5.0
7,Tari Eason,22:09,2.0,6.0,0.333,2.0,4.0,0.5,3.0,4.0,0.75,2.0,6.0,8.0,4.0,0.0,2.0,1.0,2.0,9.0,8.0
8,Jae'Sean Tate,14:29,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0
9,Reggie Bullock,6:25,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
10,Boban Marjanović,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jeenathan Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
