Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,De'Aaron Fox,35:25,8.0,20.0,0.4,3.0,9.0,0.333,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,4.0,19.0,-12.0
1,Domantas Sabonis,34:02,6.0,9.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,19.0,15.0,0.0,0.0,5.0,1.0,12.0,-25.0
2,Kevin Huerter,31:22,4.0,9.0,0.444,2.0,5.0,0.4,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,10.0,-13.0
3,Harrison Barnes,30:27,8.0,15.0,0.533,6.0,10.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,22.0,-9.0
4,Keegan Murray,29:35,4.0,9.0,0.444,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,10.0,-18.0
6,Malik Monk,23:47,7.0,12.0,0.583,2.0,4.0,0.5,2.0,4.0,0.5,1.0,3.0,4.0,1.0,0.0,0.0,2.0,5.0,18.0,-19.0
7,Trey Lyles,18:44,2.0,5.0,0.4,0.0,3.0,0.0,3.0,4.0,0.75,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,7.0,-8.0
8,Davion Mitchell,9:21,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,-12.0
9,Kessler Edwards,8:48,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,-4.0
10,JaVale McGee,5:33,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0
11,Chris Duarte,3:14,1.0,2.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,-2.0
12,Keon Ellis,3:14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0
13,Colby Jones,3:14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
14,Alex Len,3:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0
