Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Cade Cunningham,35:46,13.0,27.0,0.481,4.0,9.0,0.444,0.0,0.0,0.0,0.0,3.0,3.0,9.0,1.0,1.0,3.0,5.0,30.0,-2.0
1,Isaiah Stewart,34:37,6.0,11.0,0.545,2.0,3.0,0.667,0.0,0.0,0.0,6.0,8.0,14.0,2.0,0.0,0.0,1.0,3.0,14.0,7.0
2,Jalen Duren,31:49,8.0,11.0,0.727,0.0,0.0,0.0,1.0,3.0,0.333,6.0,8.0,14.0,4.0,0.0,4.0,4.0,4.0,17.0,-4.0
3,Killian Hayes,30:30,4.0,12.0,0.333,0.0,6.0,0.0,2.0,3.0,0.667,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,10.0,1.0
4,Ausar Thompson,26:53,1.0,7.0,0.143,1.0,2.0,0.5,1.0,2.0,0.5,3.0,4.0,7.0,3.0,0.0,5.0,2.0,2.0,4.0,-14.0
6,Alec Burks,24:57,2.0,8.0,0.25,2.0,5.0,0.4,1.0,2.0,0.5,0.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,7.0,9.0
7,Jaden Ivey,17:08,1.0,7.0,0.143,0.0,2.0,0.0,2.0,3.0,0.667,0.0,2.0,2.0,3.0,0.0,0.0,3.0,3.0,4.0,-2.0
8,Marvin Bagley III,16:11,3.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,6.0,8.0,3.0,0.0,1.0,1.0,1.0,8.0,3.0
9,Joe Harris,11:46,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-5.0
10,Marcus Sasser,10:23,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0
11,Malcolm Cazalon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jared Rhoden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Stanley Umude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,James Wiseman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
