Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kyrie Irving,36:55,0.473,0.45,0.3,0.25,3.5,20.3,11.3,42.5,3.8,0.0,11.9,30.2,106.0,97.0,4.1
1,Luka Dončić,35:09,0.738,0.676,0.588,0.353,0.0,12.8,5.9,28.5,2.7,0.0,23.4,32.3,118.0,101.0,8.1
2,Grant Williams,33:22,0.63,0.667,0.556,0.333,3.9,4.5,4.2,0.0,0.0,2.5,0.0,13.7,126.0,106.0,0.1
3,Derrick Jones Jr.,28:25,0.5,0.5,0.6,0.0,4.6,15.8,9.8,4.5,0.0,5.8,16.7,9.4,97.0,101.0,-1.9
4,Dereck Lively II,15:50,0.85,0.8,0.0,0.4,16.4,28.4,22.0,0.0,3.0,5.2,25.4,22.1,130.0,93.0,1.3
6,Tim Hardaway Jr.,30:50,0.639,0.625,0.688,0.063,0.0,29.2,13.5,0.0,0.0,0.0,0.0,23.6,122.0,104.0,3.4
7,Dwight Powell,28:29,0.833,1.0,0.0,2.5,0.0,10.5,4.9,9.0,1.6,5.8,0.0,6.5,180.0,99.0,4.6
8,Josh Green,19:48,0.773,0.833,0.667,0.667,0.0,15.2,7.0,6.7,2.4,0.0,20.5,10.9,122.0,101.0,0.0
9,Jaden Hardy,11:12,0.37,0.2,0.6,0.8,0.0,13.4,6.2,11.7,4.2,0.0,12.9,30.7,75.0,97.0,-8.0
10,Seth Curry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Dante Exum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Richaun Holmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Markieff Morris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Olivier-Maxence Prosper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
