Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Donovan Mitchell,36:32,0.556,0.556,0.444,0.148,2.4,19.2,10.3,35.5,1.3,2.5,14.8,37.4,104.0,99.0,9.1
1,Jarrett Allen,35:48,0.52,0.45,0.0,0.35,19.9,16.8,18.4,5.2,1.3,5.1,14.8,30.6,106.0,98.0,-0.5
2,Max Strus,34:52,0.468,0.4,0.7,0.4,5.1,14.3,9.4,16.3,2.7,0.0,7.8,14.8,113.0,98.0,3.2
3,Isaac Okoro,30:55,0.193,0.25,0.333,0.667,0.0,3.2,1.5,4.3,3.1,5.9,0.0,10.2,50.0,98.0,-2.4
4,Dean Wade,21:22,0.9,0.9,0.8,0.0,0.0,23.4,11.0,0.0,0.0,4.2,0.0,9.5,175.0,99.0,9.2
6,Georges Niang,26:33,0.74,0.6,0.4,0.8,0.0,18.8,8.9,11.1,0.0,0.0,12.9,11.8,141.0,103.0,2.0
7,Caris LeVert,24:22,0.475,0.35,0.4,0.6,3.6,12.3,7.7,30.7,2.0,0.0,7.3,22.6,115.0,100.0,1.4
8,Sam Merrill,17:24,0.583,0.583,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,120.0,109.0,-4.5
9,Damian Jones,12:12,0.515,0.333,0.333,0.667,21.9,32.8,27.0,11.5,0.0,14.8,20.5,16.2,118.0,89.0,4.5
10,Pete Nance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Craig Porter Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Tristan Thompson,Not With Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
