Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shai Gilgeous-Alexander,32:08,0.535,0.46,0.24,0.36,8.8,20.4,15.3,17.3,6.1,6.0,3.3,42.3,117.0,103.0,4.6
1,Luguentz Dort,31:17,0.815,0.792,0.5,0.167,4.5,7.0,5.9,15.8,0.0,3.1,0.0,18.7,168.0,123.0,6.4
2,Chet Holmgren,29:33,0.933,0.909,0.273,0.273,0.0,22.2,12.5,31.3,0.0,0.0,7.5,20.4,178.0,120.0,14.4
3,Jalen Williams,28:50,0.591,0.591,0.273,0.0,4.9,11.4,8.5,28.4,3.4,0.0,15.4,20.4,123.0,116.0,1.1
4,Josh Giddey,14:23,1.1,1.1,0.6,0.0,9.8,15.2,12.8,35.5,0.0,0.0,50.0,31.5,108.0,123.0,6.0
6,Aaron Wiggins,25:21,0.581,0.583,0.333,0.333,0.0,30.1,17.0,4.2,1.9,0.0,12.7,14.1,102.0,113.0,-7.5
7,Isaiah Joe,25:14,0.688,0.688,0.875,0.0,5.6,4.3,4.9,0.0,0.0,3.8,0.0,14.4,134.0,124.0,-3.4
8,Cason Wallace,19:51,0.25,0.25,0.5,0.0,0.0,0.0,0.0,14.9,0.0,4.8,20.0,11.4,77.0,124.0,-11.1
9,Kenrich Williams,17:55,1.25,1.25,0.5,0.0,0.0,12.2,6.9,17.6,5.4,0.0,0.0,5.1,241.0,111.0,11.5
10,Ousmane Dieng,7:38,1.215,1.25,0.5,1.0,0.0,14.3,8.1,0.0,0.0,0.0,0.0,17.1,250.0,123.0,13.4
11,Jaylin Williams,5:49,1.0,1.0,0.0,0.0,0.0,37.5,21.2,19.3,0.0,0.0,0.0,7.8,211.0,116.0,7.6
12,Tre Mann,2:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,0.0,0.0,0.0,0.0,231.0,127.0,6.8
13,Dāvis Bertāns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Vasilije Micić,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Olivier Sarr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
