Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Isaiah Hartenstein,42:07,0.773,0.833,0.0,0.667,19.5,29.6,25.0,6.6,2.4,9.3,27.9,10.8,127.0,91.0,5.2
1,Miles McBride,38:03,0.873,0.9,0.7,0.2,0.0,15.1,8.3,20.2,1.3,2.6,21.6,15.4,138.0,102.0,5.9
2,Julius Randle,35:37,0.508,0.452,0.286,0.286,16.4,16.2,16.3,24.2,0.0,2.8,20.2,35.2,102.0,105.0,-3.8
3,Donte DiVincenzo,32:56,0.424,0.393,0.786,0.214,0.0,8.7,4.8,17.1,6.1,0.0,11.5,22.3,98.0,95.0,-0.9
4,OG Anunoby,31:40,0.537,0.5,0.267,0.267,7.4,9.1,8.3,10.3,1.6,12.4,19.3,27.8,99.0,97.0,0.9
6,Josh Hart,28:43,0.571,0.571,0.571,0.0,0.0,23.4,12.9,14.3,3.5,0.0,22.2,13.3,105.0,97.0,0.8
7,Quentin Grimes,15:04,0.3,0.3,0.8,0.0,0.0,12.7,7.0,8.7,0.0,0.0,0.0,14.1,89.0,108.0,-10.4
8,Malachi Flynn,9:57,0.9,0.9,0.4,0.0,0.0,9.6,5.3,69.9,5.1,0.0,16.7,25.5,156.0,97.0,17.6
9,Precious Achiuwa,5:53,0.0,0.0,0.0,0.0,19.9,0.0,9.0,0.0,0.0,16.7,100.0,7.2,42.0,100.0,-7.1
10,Ryan Arcidiacono,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Charlie Brown Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jalen Brunson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Evan Fournier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jericho Sims,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
