Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jimmy Butler,36:02,0.618,0.575,0.15,0.3,12.4,13.0,12.7,20.2,4.3,0.0,0.0,29.3,138.0,130.0,9.9
1,Tyler Herro,35:24,0.5,0.5,0.611,0.0,0.0,3.3,1.6,12.9,0.0,0.0,5.3,25.0,99.0,142.0,-7.0
2,Bam Adebayo,33:12,0.6,0.6,0.0,0.0,10.1,35.3,22.4,4.5,0.0,0.0,16.7,16.8,109.0,134.0,-6.5
3,Terry Rozier,32:16,0.388,0.333,0.167,0.167,0.0,18.1,8.9,29.7,0.0,0.0,13.4,21.5,92.0,138.0,-9.6
4,Haywood Highsmith,21:03,0.8,0.8,0.8,0.0,5.3,16.7,10.9,13.4,0.0,8.4,0.0,11.1,166.0,132.0,7.5
6,Duncan Robinson,26:26,0.638,0.607,0.786,0.143,0.0,4.4,2.2,18.1,2.0,0.0,16.8,31.5,106.0,137.0,-0.9
7,Jaime Jaquez Jr.,23:41,0.63,0.5,0.667,1.333,0.0,4.9,2.4,20.8,4.4,3.8,0.0,9.4,154.0,128.0,3.6
8,Caleb Martin,15:44,0.615,0.625,0.75,0.5,0.0,22.3,10.9,0.0,0.0,5.6,0.0,14.4,119.0,133.0,-3.5
9,Kevin Love,13:50,0.5,0.5,0.5,0.0,0.0,16.9,8.3,18.5,0.0,0.0,0.0,6.7,133.0,139.0,-3.0
10,Nikola Jović,1:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,-10.6
11,Orlando Robinson,1:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,-11.3
12,Thomas Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Josh Richardson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
