Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Trae Young,36:25,5.0,18.0,0.278,1.0,5.0,0.2,11.0,11.0,1.0,1.0,3.0,4.0,11.0,1.0,0.0,7.0,1.0,22.0,-18.0
1,Jalen Johnson,33:57,6.0,15.0,0.4,0.0,4.0,0.0,1.0,2.0,0.5,6.0,6.0,12.0,5.0,3.0,1.0,0.0,2.0,13.0,-16.0
2,Dejounte Murray,32:58,7.0,16.0,0.438,6.0,9.0,0.667,9.0,10.0,0.9,2.0,2.0,4.0,6.0,1.0,0.0,3.0,4.0,29.0,-3.0
3,De'Andre Hunter,32:58,2.0,13.0,0.154,1.0,7.0,0.143,3.0,4.0,0.75,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,-3.0
4,Clint Capela,21:27,2.0,5.0,0.4,0.0,0.0,0.0,2.0,4.0,0.5,6.0,6.0,12.0,0.0,1.0,2.0,1.0,2.0,6.0,-10.0
6,Bogdan Bogdanović,26:37,7.0,14.0,0.5,3.0,8.0,0.375,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,17.0,3.0
7,Saddiq Bey,26:17,6.0,11.0,0.545,3.0,6.0,0.5,0.0,0.0,0.0,4.0,4.0,8.0,2.0,0.0,0.0,2.0,1.0,15.0,6.0
8,Onyeka Okongwu,25:14,3.0,8.0,0.375,0.0,1.0,0.0,1.0,1.0,1.0,6.0,8.0,14.0,0.0,0.0,0.0,2.0,3.0,7.0,1.0
9,Garrison Mathews,4:07,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
10,Bruno Fernando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trent Forrest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,AJ Griffin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Mouhamed Gueye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Patty Mills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
