Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Bruce Brown,32:11,0.375,0.375,0.125,0.0,0.0,10.8,6.0,6.9,1.5,0.0,0.0,10.6,91.0,117.0,-7.5
1,Tyrese Haliburton,32:01,0.606,0.563,0.438,0.188,3.4,19.1,12.1,52.0,0.0,0.0,5.5,24.4,142.0,117.0,9.9
2,Myles Turner,29:25,0.617,0.536,0.357,0.357,3.7,32.6,19.8,4.5,0.0,4.8,11.0,26.4,115.0,106.0,-0.7
3,Obi Toppin,18:00,0.4,0.4,0.2,0.0,12.1,9.7,10.8,0.0,0.0,3.9,16.7,14.2,87.0,119.0,-9.2
4,Bennedict Mathurin,17:04,0.574,0.55,0.3,0.3,0.0,0.0,0.0,8.3,0.0,0.0,0.0,28.3,118.0,127.0,-0.6
6,Aaron Nesmith,30:00,0.77,0.781,0.563,0.125,14.5,14.5,14.5,0.0,0.0,0.0,0.0,24.0,153.0,119.0,11.1
7,Andrew Nembhard,25:00,0.4,0.4,0.4,0.0,0.0,7.0,3.9,17.4,4.0,0.0,16.7,10.2,97.0,113.0,-5.4
8,T.J. McConnell,18:56,0.68,0.6,0.0,0.4,5.8,4.6,5.1,50.2,0.0,0.0,0.0,13.3,175.0,124.0,7.8
9,Buddy Hield,18:48,0.417,0.417,0.583,0.0,0.0,4.6,2.6,27.0,0.0,3.8,7.7,29.5,94.0,122.0,-3.1
10,Jalen Smith,18:35,0.825,0.857,0.429,0.286,11.7,18.8,15.7,22.1,0.0,0.0,11.3,20.4,150.0,116.0,11.9
11,Isaiah Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jordan Nwora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Ben Sheppard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Daniel Theis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Jarace Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
