Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Malaki Branham,28:27,0.581,0.5,0.333,0.333,0.0,0.0,0.0,9.7,0.0,0.0,0.0,9.8,129.0,151.0,-8.7
1,Keldon Johnson,23:06,0.563,0.5,0.0,0.417,4.0,12.6,7.3,22.6,0.0,0.0,6.6,26.7,116.0,149.0,-3.4
2,Victor Wembanyama,21:17,0.444,0.333,0.417,0.5,4.3,61.5,26.5,0.0,2.1,7.9,12.0,31.7,86.0,131.0,-6.5
3,Jeremy Sochan,20:39,0.333,0.333,0.111,0.0,4.5,14.1,8.2,7.0,0.0,0.0,18.2,21.6,64.0,149.0,-19.5
4,Zach Collins,19:40,0.751,0.813,0.25,0.375,9.4,22.2,14.4,19.3,0.0,0.0,17.7,23.4,120.0,148.0,-0.3
6,Doug McDermott,19:32,0.79,0.778,0.667,0.444,0.0,7.4,2.9,35.5,0.0,0.0,0.0,22.4,163.0,150.0,11.5
7,Tre Jones,18:47,0.34,0.2,0.4,0.4,4.9,0.0,3.0,54.6,0.0,0.0,14.5,14.9,107.0,151.0,-7.0
8,Cedi Osman,18:40,0.436,0.417,0.333,0.333,4.9,15.6,9.1,14.8,2.4,0.0,12.7,17.1,92.0,143.0,-7.5
9,Charles Bassey,17:18,1.0,1.0,0.0,0.0,10.7,8.4,9.8,10.6,7.9,0.0,16.7,14.1,159.0,131.0,5.8
10,Julian Champagnie,16:35,0.25,0.25,0.375,0.0,0.0,17.5,6.8,0.0,0.0,10.2,11.1,22.0,47.0,141.0,-16.7
11,Devonte' Graham,12:00,0.347,0.0,0.5,1.0,7.7,0.0,4.7,10.0,7.6,7.0,0.0,9.7,109.0,129.0,2.9
12,Sandro Mamukelashvili,8:49,0.512,0.5,0.5,0.5,20.9,33.0,25.6,18.7,0.0,0.0,0.0,22.5,126.0,146.0,-0.7
13,Dominick Barlow,7:35,0.41,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,92.0,151.0,-16.8
14,Blake Wesley,7:35,0.25,0.25,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,21.4,66.0,151.0,-22.2
