Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Max Strus,44:16,7.0,15.0,0.467,5.0,10.0,0.5,1.0,2.0,0.5,2.0,3.0,5.0,6.0,2.0,1.0,2.0,5.0,20.0,-4.0
1,Darius Garland,43:23,10.0,25.0,0.4,2.0,6.0,0.333,10.0,11.0,0.909,1.0,4.0,5.0,8.0,3.0,0.0,4.0,1.0,32.0,4.0
2,Evan Mobley,38:08,6.0,10.0,0.6,0.0,0.0,0.0,6.0,6.0,1.0,0.0,12.0,12.0,3.0,0.0,1.0,4.0,4.0,18.0,-4.0
3,Jarrett Allen,35:12,12.0,20.0,0.6,0.0,0.0,0.0,2.0,2.0,1.0,6.0,7.0,13.0,3.0,0.0,0.0,2.0,4.0,26.0,-6.0
4,Dean Wade,30:48,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,2.0,3.0,0.0,1.0,5.0,0.0,-12.0
6,Craig Porter Jr.,27:09,5.0,9.0,0.556,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,9.0,0.0,1.0,1.0,0.0,12.0,21.0
7,Georges Niang,25:30,5.0,9.0,0.556,2.0,4.0,0.5,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,2.0,12.0,12.0
8,Tristan Thompson,14:45,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0
9,Sam Merrill,5:44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Emoni Bates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Damian Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Caris LeVert,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Isaiah Mobley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
