Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Harrison Barnes,37:09,5.0,10.0,0.5,4.0,8.0,0.5,5.0,6.0,0.833,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,19.0,16.0
1,Domantas Sabonis,34:37,12.0,15.0,0.8,0.0,2.0,0.0,4.0,5.0,0.8,1.0,10.0,11.0,12.0,0.0,0.0,3.0,3.0,28.0,27.0
2,Keegan Murray,32:55,8.0,13.0,0.615,3.0,7.0,0.429,2.0,2.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,3.0,21.0,25.0
3,De'Aaron Fox,32:03,9.0,17.0,0.529,2.0,6.0,0.333,3.0,4.0,0.75,0.0,6.0,6.0,7.0,3.0,2.0,2.0,2.0,23.0,21.0
4,Kevin Huerter,27:17,5.0,9.0,0.556,2.0,6.0,0.333,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0,1.0,13.0,22.0
6,Malik Monk,20:27,3.0,8.0,0.375,0.0,3.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,5.0,0.0,3.0,2.0,4.0,7.0,-3.0
7,Keon Ellis,17:18,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,-3.0
8,Trey Lyles,11:26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
9,JaVale McGee,10:25,1.0,2.0,0.5,0.0,0.0,0.0,3.0,4.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,-7.0
10,Sasha Vezenkov,6:13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,-4.0
11,Juan Toscano-Anderson,2:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.0
12,Chris Duarte,2:24,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
13,Kessler Edwards,2:24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
14,Davion Mitchell,2:24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
